target_id,X329774_L2,X329774_L1,X329776_L2,X329776_L1,log2fc,padj,up_ID,acc,evalue
TRINITY_DN26041_c0_g3_i1,1,8,5,4,-4.791627278,0.001001245,sp|P54362|AP3D_DROME,P54362,1.06E-38
TRINITY_DN1122_c0_g1_i14,5,16,5,4,-5.855438071,1.84E-04,sp|Q9WUU7|CATZ_MOUSE,Q9WUU7,1.86E-45
TRINITY_DN18530_c1_g1_i1,4,35,5,4,-6.258448455,1.50E-04,sp|O59801|SKI2_SCHPO,O59801,2.95E-44
TRINITY_DN58765_c0_g1_i1,2,13,6,4,-5.314856942,2.20E-04,sp|Q5DM57|IF172_CHLRE,Q5DM57,1.83E-22
TRINITY_DN25178_c0_g4_i1,2,3,8,4,-4.903217265,0.001650663,sp|Q923J6|DYH12_RAT,Q923J6,5.34E-31
TRINITY_DN217_c0_g2_i3,20,27,8,4,-7.419086136,5.79E-05,sp|Q18885|BTF3_CAEEL,Q18885,1.51E-42
TRINITY_DN36807_c0_g2_i1,4,10,9,4,-5.639227974,1.04E-04,sp|P96111|PYRB_THEMA,P96111,1.98E-35
TRINITY_DN9674_c0_g1_i12,12,35,9,4,-7.027246801,3.25E-05,sp|Q41396|VATE_SPIOL,Q41396,6.68E-31
TRINITY_DN45159_c0_g1_i1,2,29,10,4,-6.036727528,9.23E-05,sp|Q7RTR2|NLRC3_HUMAN,Q7RTR2,2.07E-29
TRINITY_DN24461_c0_g1_i4,16,92,23,4,-7.923337005,3.00E-06,sp|Q6DEL1|S38A7_DANRE,Q6DEL1,3.61E-45
TRINITY_DN7783_c0_g4_i1,13,106,40,4,-8.043950433,1.25E-06,sp|Q1LZ71|LFG2_BOVIN,Q1LZ71,1.35E-24
TRINITY_DN48903_c0_g1_i1,1,4,1,5,-4.151824266,0.020104922,sp|Q8VID5|RECQ5_MOUSE,Q8VID5,1.64E-30
TRINITY_DN42344_c0_g1_i1,1,2,2,5,-4.052869338,0.020723062,sp|P36601|RAD51_SCHPO,P36601,1.08E-29
TRINITY_DN18449_c0_g1_i2,4,8,2,5,-5.2937774,0.001473006,sp|Q41140|PFPA_RICCO,Q41140,4.77E-30
TRINITY_DN61331_c0_g1_i1,2,3,3,5,-4.548128244,0.004200982,sp|Q9TU34|ITPR1_BOVIN,Q9TU34,2.06E-37
TRINITY_DN42422_c0_g1_i1,1,7,3,5,-4.627911259,0.001990341,sp|Q9C0G6|DYH6_HUMAN,Q9C0G6,1.81E-21
TRINITY_DN57174_c0_g1_i1,4,13,3,5,-5.550387555,4.04E-04,sp|Q9UNH5|CC14A_HUMAN,Q9UNH5,1.61E-24
TRINITY_DN61491_c0_g1_i1,1,17,3,5,-5.219861289,0.001323048,sp|Q8IVS2|FABD_HUMAN,Q8IVS2,3.27E-21
TRINITY_DN60110_c0_g1_i1,2,5,4,5,-4.768993591,0.001064921,sp|Q8C8R3|ANK2_MOUSE,Q8C8R3,1.08E-26
TRINITY_DN20884_c0_g1_i3,6,31,4,5,-6.375578521,1.14E-04,sp|Q9ULJ7|ANR50_HUMAN,Q9ULJ7,9.90E-26
TRINITY_DN5619_c0_g1_i4,10,83,4,5,-7.407522895,5.99E-05,sp|P40761|YUXK_BACSU,P40761,8.40E-23
TRINITY_DN10369_c0_g1_i2,13,23,5,5,-6.885002352,9.57E-05,sp|Q9W6S5|ALLC_XENLA,Q9W6S5,1.32E-96
TRINITY_DN56324_c0_g1_i1,3,19,6,5,-5.745014296,7.59E-05,sp|A0A0R4IBK5|R213A_DANRE,A0A0R4IBK5,2.73E-27
TRINITY_DN47151_c0_g1_i1,1,5,7,5,-4.817587937,8.54E-04,sp|Q9C0G6|DYH6_HUMAN,Q9C0G6,3.29E-51
TRINITY_DN36284_c0_g1_i1,6,45,8,5,-6.722946115,2.59E-05,sp|Q5EAD5|PGTB1_BOVIN,Q5EAD5,4.51E-46
TRINITY_DN17573_c0_g1_i1,3,15,9,5,-5.717845401,3.21E-05,sp|Q9SIC9|PP178_ARATH,Q9SIC9,4.20E-27
TRINITY_DN9536_c0_g3_i1,2,32,9,5,-6.111791527,6.79E-05,sp|Q93HU4|NHAP_APHHA,Q93HU4,7.12E-23
TRINITY_DN13720_c0_g1_i1,21,67,9,5,-7.827656796,1.28E-05,sp|P54860|UFD2_YEAST,P54860,1.41E-43
TRINITY_DN4262_c3_g1_i2,11,39,10,5,-7.036973949,1.43E-05,sp|A5UU55|GLPK_ROSS1,A5UU55,5.21E-39
TRINITY_DN29645_c0_g1_i1,5,22,13,5,-6.285696169,9.63E-06,sp|Q7RTR2|NLRC3_HUMAN,Q7RTR2,2.74E-50
TRINITY_DN6869_c0_g2_i1,6,20,14,5,-6.366049745,9.50E-06,sp|Q6ZQ08|CNOT1_MOUSE,Q6ZQ08,6.75E-28
TRINITY_DN22387_c0_g2_i6,7,29,22,5,-6.801271116,3.14E-06,sp|A0DTY1|PP2C4_PARTE,A0DTY1,4.86E-36
TRINITY_DN3987_c0_g1_i7,1,308,30,5,-8.665289924,5.34E-05,sp|P87144|SYTC_SCHPO,P87144,0
TRINITY_DN4335_c0_g1_i13,20,96,40,5,-8.216295364,5.41E-07,sp|Q9VM71|XRN2_DROME,Q9VM71,2.04E-55
TRINITY_DN11458_c4_g1_i1,1,14,3,6,-5.130223781,9.78E-04,sp|Q40831|TBA1_PELFA,Q40831,5.26E-49
TRINITY_DN50631_c0_g1_i1,4,14,3,6,-5.627416877,2.64E-04,sp|P48765|NAC1_BOVIN,P48765,1.30E-26
TRINITY_DN27949_c0_g2_i1,2,16,3,6,-5.394550691,3.92E-04,sp|Q5R668|ACSL3_PONAB,Q5R668,3.31E-29
TRINITY_DN2514_c0_g1_i4,4,20,3,6,-5.844271748,2.07E-04,sp|Q9N1Q0|RSMB_MACEU,Q9N1Q0,3.92E-31
TRINITY_DN55382_c0_g1_i1,2,4,4,6,-4.780193461,0.001224074,sp|Q6R5J2|DISP1_DANRE,Q6R5J2,1.91E-21
TRINITY_DN13786_c0_g2_i1,2,7,4,6,-4.970371206,4.13E-04,sp|Q9ULJ7|ANR50_HUMAN,Q9ULJ7,4.71E-22
TRINITY_DN60260_c0_g1_i1,2,8,4,6,-5.031888257,3.32E-04,sp|Q0JKD0|GLT1_ORYSJ,Q0JKD0,5.59E-31
TRINITY_DN58001_c0_g1_i1,2,12,4,6,-5.255593574,2.15E-04,sp|Q2KIJ5|KDSR_BOVIN,Q2KIJ5,8.21E-23
TRINITY_DN56558_c0_g1_i1,7,15,4,6,-6.124051424,1.47E-04,sp|Q8WXX0|DYH7_HUMAN,Q8WXX0,1.40E-62
TRINITY_DN23218_c0_g1_i1,1,1,5,6,-4.421773277,0.014420056,sp|Q95LS7|CCD96_MACFA,Q95LS7,7.85E-31
TRINITY_DN4371_c0_g1_i5,5,8,5,6,-5.630352503,2.10E-04,sp|P52285|SKP1A_DICDI,P52285,7.85E-54
TRINITY_DN41632_c0_g2_i1,3,14,5,6,-5.545267392,8.12E-05,sp|Q64542|AT2B4_RAT,Q64542,9.14E-35
TRINITY_DN3578_c1_g1_i2,13,41,6,6,-7.152804937,2.76E-05,sp|Q94A34|SFH12_ARATH,Q94A34,3.57E-39
TRINITY_DN45652_c0_g1_i1,1,21,7,6,-5.630859937,1.70E-04,sp|Q5DU05|CE164_MOUSE,Q5DU05,1.84E-23
TRINITY_DN4008_c0_g1_i13,4,6,9,6,-5.559800032,1.14E-04,sp|O14327|PAB2_SCHPO,O14327,1.01E-32
TRINITY_DN12976_c0_g1_i5,4,22,12,6,-6.178113326,6.29E-06,sp|P80457|XDH_BOVIN,P80457,7.93E-131
TRINITY_DN1148_c0_g1_i10,4,47,12,6,-6.693854658,1.01E-05,sp|P41932|14331_CAEEL,P41932,7.02E-23
TRINITY_DN17012_c1_g3_i1,1,16,13,6,-5.71253467,5.66E-05,sp|Q96RW7|HMCN1_HUMAN,Q96RW7,1.20E-27
TRINITY_DN5619_c0_g1_i3,22,23,13,6,-7.555543739,1.76E-05,sp|P40761|YUXK_BACSU,P40761,7.42E-23
TRINITY_DN13124_c0_g1_i1,10,34,13,6,-6.953102098,4.98E-06,sp|Q8X082|RFC5_NEUCR,Q8X082,4.75E-62
TRINITY_DN57941_c0_g1_i1,2,17,14,6,-5.900905922,1.37E-05,sp|Q3ZMH1|SC5A8_DANRE,Q3ZMH1,4.19E-22
TRINITY_DN18478_c0_g1_i3,10,46,15,6,-7.14505575,2.97E-06,sp|Q54JH6|CMT1_DICDI,Q54JH6,4.82E-50
TRINITY_DN56226_c0_g1_i1,1,6,16,6,-5.463156406,3.36E-04,sp|Q23H79|CF206_TETTS,Q23H79,4.95E-34
TRINITY_DN11607_c0_g1_i1,6,15,19,6,-6.404961641,5.51E-06,sp|Q75IM9|IVD_ORYSJ,Q75IM9,1.60E-71
TRINITY_DN4784_c0_g1_i8,8,22,21,6,-6.756744764,2.64E-06,sp|O55057|PDE6D_MOUSE,O55057,2.37E-53
TRINITY_DN5946_c0_g1_i7,75,98,126,6,-9.59750659,1.08E-07,sp|Q03685|BIP5_TOBAC,Q03685,0
TRINITY_DN30681_c0_g2_i1,2,7,1,7,-4.862156573,0.004333686,sp|B4JHJ7|DGKH_DROGR,B4JHJ7,1.74E-21
TRINITY_DN16963_c0_g1_i1,18,43,1,7,-7.429612921,2.53E-04,sp|Q19842|PCCA_CAEEL,Q19842,3.54E-36
TRINITY_DN27700_c0_g2_i1,1,16,3,7,-5.278445598,7.51E-04,sp|Q0VGY8|TANC1_MOUSE,Q0VGY8,7.79E-24
TRINITY_DN30541_c0_g3_i1,2,21,4,7,-5.678301349,0.000149283,sp|Q39610|DYHA_CHLRE,Q39610,1.34E-37
TRINITY_DN43256_c0_g1_i1,1,14,5,7,-5.30713351,2.17E-04,sp|Q9ULJ7|ANR50_HUMAN,Q9ULJ7,2.47E-21
TRINITY_DN23586_c0_g1_i1,3,18,5,7,-5.740261983,4.97E-05,sp|Q8IZU2|WDR17_HUMAN,Q8IZU2,7.39E-32
TRINITY_DN23920_c0_g3_i1,2,13,6,7,-5.455682122,4.86E-05,sp|Q8IY21|DDX60_HUMAN,Q8IY21,1.11E-40
TRINITY_DN57750_c0_g1_i1,1,15,6,7,-5.405118237,1.37E-04,sp|P34036|DYHC_DICDI,P34036,6.35E-30
TRINITY_DN25178_c0_g1_i1,1,9,7,7,-5.1858398,1.32E-04,sp|Q63170|DYH7_RAT,Q63170,2.35E-22
TRINITY_DN14747_c0_g4_i1,5,32,8,7,-6.42882033,1.04E-05,sp|Q8T6J2|ABCA5_DICDI,Q8T6J2,1.34E-40
TRINITY_DN12987_c0_g1_i4,6,25,9,7,-6.390644184,7.14E-06,sp|Q6P8M1|TATD1_MOUSE,Q6P8M1,1.61E-74
TRINITY_DN34658_c0_g1_i1,8,35,9,7,-6.763117763,7.07E-06,sp|D3DJ42|2OCS_HYDTT,D3DJ42,5.93E-40
TRINITY_DN37652_c0_g1_i1,2,7,10,7,-5.39360057,5.75E-05,sp|Q14CH1|MOCOS_MOUSE,Q14CH1,4.12E-28
TRINITY_DN42894_c0_g1_i1,3,10,10,7,-5.640014493,1.66E-05,sp|P12078|HSP73_PLAFA,P12078,1.07E-31
TRINITY_DN19153_c0_g2_i2,3,19,13,7,-6.056277668,3.99E-06,sp|O74944|POLK_SCHPO,O74944,2.21E-29
TRINITY_DN17105_c0_g1_i5,3,2,14,7,-5.569686432,7.00E-04,sp|Q55EY8|UBE2W_DICDI,Q55EY8,4.48E-28
TRINITY_DN12694_c1_g1_i1,4,18,16,7,-6.216311694,2.40E-06,sp|B9JEV4|ACSA_AGRRK,B9JEV4,2.86E-33
TRINITY_DN2692_c0_g1_i2,12,24,16,7,-7.013862767,3.75E-06,sp|O52538|CAH_PECCA,O52538,1.37E-24
TRINITY_DN31863_c0_g3_i1,7,13,17,7,-6.426900616,5.93E-06,sp|F4JAA5|SKI2_ARATH,F4JAA5,1.95E-21
TRINITY_DN4111_c1_g1_i1,8,48,19,7,-7.115742747,9.61E-07,sp|P35130|UBC2_MEDSA,P35130,5.36E-68
TRINITY_DN5455_c0_g1_i1,7,55,19,7,-7.143810989,1.14E-06,sp|Q8H100|AGD8_ARATH,Q8H100,1.41E-28
TRINITY_DN5238_c0_g1_i7,31,119,28,7,-8.570124089,4.42E-07,sp|O70511|ANK3_RAT,O70511,1.37E-25
TRINITY_DN9674_c0_g1_i16,15,40,34,7,-7.5939031,4.68E-07,sp|Q41396|VATE_SPIOL,Q41396,6.29E-31
TRINITY_DN9671_c0_g1_i1,22,18,45,7,-7.835403359,2.84E-06,sp|Q9Z1N4|BPNT1_RAT,Q9Z1N4,1.23E-32
TRINITY_DN5441_c0_g1_i3,32,149,46,7,-8.801231162,1.33E-07,sp|Q54RJ1|CNRB_DICDI,Q54RJ1,3.62E-84
TRINITY_DN9045_c0_g1_i6,8,35,47,7,-7.351761479,4.18E-07,sp|P46283|S17P_ARATH,P46283,1.34E-76
TRINITY_DN3909_c0_g1_i4,51,109,101,7,-9.22498399,5.87E-08,sp|P84169|PSD13_CHICK,P84169,2.79E-47
TRINITY_DN43471_c0_g1_i1,1,5,4,8,-4.800588358,0.001061486,sp|A3QJU3|ADCK4_DANRE,A3QJU3,8.02E-33
TRINITY_DN54690_c0_g1_i1,2,8,4,8,-5.153770522,2.00E-04,sp|Q9LV03|GLUT1_ARATH,Q9LV03,3.68E-22
TRINITY_DN27137_c0_g3_i1,3,12,4,8,-5.501282613,8.68E-05,sp|Q5BL07|PEX1_MOUSE,Q5BL07,1.27E-36
TRINITY_DN13102_c1_g1_i2,4,14,4,8,-5.728487309,7.09E-05,sp|Q9C1C2|KAPR_COLOR,Q9C1C2,5.18E-33
TRINITY_DN46886_c0_g1_i1,3,15,4,8,-5.626664997,7.18E-05,sp|Q8ICR0|CDPK2_PLAF7,Q8ICR0,1.42E-24
TRINITY_DN59212_c0_g1_i1,10,40,6,8,-6.95951518,1.43E-05,sp|Q9FMF6|PP444_ARATH,Q9FMF6,5.64E-23
TRINITY_DN46315_c0_g1_i1,3,21,7,8,-5.944420022,1.26E-05,sp|F4ILR7|DEXH1_ARATH,F4ILR7,5.33E-38
TRINITY_DN9063_c0_g1_i6,10,45,7,8,-7.042817539,9.26E-06,sp|Q1LUA8|EI3EB_DANRE,Q1LUA8,2.48E-79
TRINITY_DN19386_c0_g1_i2,2,8,8,8,-5.378855826,3.98E-05,sp|Q8R4P9|MRP7_MOUSE,Q8R4P9,1.72E-23
TRINITY_DN39692_c0_g1_i1,1,11,9,8,-5.441419191,4.54E-05,sp|P45745|DHBF_BACSU,P45745,1.29E-29
TRINITY_DN10656_c0_g2_i1,10,55,9,8,-7.196439277,4.69E-06,sp|Q09996|SYLC_CAEEL,Q09996,2.56E-27
TRINITY_DN17022_c0_g1_i3,1,5,11,8,-5.26293038,2.76E-04,sp|Q8Q0U0|Y045_METMA,Q8Q0U0,3.65E-40
TRINITY_DN44248_c0_g1_i1,1,9,11,8,-5.452102641,5.52E-05,sp|Q5XHA8|PYG1A_XENLA,Q5XHA8,2.02E-45
TRINITY_DN5016_c0_g1_i5,19,19,11,8,-7.351737892,1.65E-05,sp|G5E8K5|ANK3_MOUSE,G5E8K5,1.30E-25
TRINITY_DN59295_c0_g1_i1,7,30,11,8,-6.643501868,2.47E-06,sp|Q54NW6|OPLA_DICDI,Q54NW6,2.23E-80
TRINITY_DN36206_c0_g1_i1,5,28,13,8,-6.47819554,1.45E-06,sp|Q07970|ATK1_ARATH,Q07970,5.64E-26
TRINITY_DN12364_c0_g1_i4,10,13,15,8,-6.68598206,8.23E-06,sp|Q12184|ADRX_YEAST,Q12184,4.19E-21
TRINITY_DN18114_c0_g3_i1,7,17,15,8,-6.470155705,2.26E-06,sp|Q211P3|OADC_RHOPB,Q211P3,1.07E-25
TRINITY_DN3074_c0_g2_i10,5,28,15,8,-6.524664734,9.92E-07,sp|Q8BG09|T184B_MOUSE,Q8BG09,8.44E-27
TRINITY_DN12644_c0_g2_i1,2,21,16,8,-6.140702068,3.54E-06,sp|P11505|AT2B1_RAT,P11505,4.98E-59
TRINITY_DN22342_c0_g1_i1,7,39,16,8,-6.889205462,8.33E-07,sp|Q86YQ8|CPNE8_HUMAN,Q86YQ8,1.13E-26
TRINITY_DN5128_c0_g1_i2,5,15,3,9,-5.913546242,1.13E-04,sp|Q1JQA3|AP3S2_BOVIN,Q1JQA3,9.33E-27
TRINITY_DN54613_c0_g1_i1,5,21,4,9,-6.112627619,3.95E-05,sp|Q99PV0|PRP8_MOUSE,Q99PV0,4.77E-72
TRINITY_DN47525_c0_g1_i1,1,18,5,9,-5.558901328,1.39E-04,sp|A1A5H6|CNOT1_DANRE,A1A5H6,1.76E-25
TRINITY_DN23385_c0_g1_i1,1,4,7,9,-5.022404145,6.16E-04,sp|Q9CAD5|YODA_ARATH,Q9CAD5,4.69E-24
TRINITY_DN53861_c0_g1_i1,4,11,7,9,-5.750716685,1.53E-05,sp|Q8T295|PRP8_DICDI,Q8T295,7.03E-29
TRINITY_DN14657_c0_g1_i3,11,7,8,9,-6.566245614,8.96E-05,sp|Q9JLG8|CAN15_MOUSE,Q9JLG8,3.41E-43
TRINITY_DN25178_c0_g2_i1,3,13,8,9,-5.741537138,7.43E-06,sp|Q63170|DYH7_RAT,Q63170,2.30E-81
TRINITY_DN41427_c0_g2_i1,2,10,9,9,-5.562780939,1.38E-05,sp|O43196|MSH5_HUMAN,O43196,9.90E-46
TRINITY_DN20254_c0_g2_i1,2,16,9,9,-5.787934787,6.84E-06,sp|Q54JR2|ABCC3_DICDI,Q54JR2,1.58E-26
TRINITY_DN46238_c0_g1_i1,4,24,10,9,-6.243958946,2.14E-06,sp|Q92359|YDHE_SCHPO,Q92359,4.95E-28
TRINITY_DN1722_c0_g1_i2,7,16,13,9,-6.416559375,2.31E-06,sp|Q15428|SF3A2_HUMAN,Q15428,3.54E-113
TRINITY_DN2973_c0_g1_i2,16,103,16,9,-7.975916938,7.83E-07,sp|O13737|YDR2_SCHPO,O13737,5.28E-25
TRINITY_DN9479_c0_g1_i4,14,155,28,9,-8.305657684,2.83E-07,sp|Q38922|RAB1B_ARATH,Q38922,8.60E-35
TRINITY_DN10937_c0_g1_i1,66,121,60,9,-9.35492894,8.30E-08,sp|P16100|IDH_AZOVI,P16100,0
TRINITY_DN8107_c0_g1_i4,42,73,64,9,-8.812107938,9.14E-08,sp|Q9S7C0|HSP7O_ARATH,Q9S7C0,8.11E-158
TRINITY_DN3330_c0_g1_i6,89,363,184,9,-10.29008229,3.39E-09,sp|Q0V1H5|EIF3C_PHANO,Q0V1H5,2.20E-85
TRINITY_DN808_c0_g1_i1,2,33,2,10,-6.056838564,3.75E-04,sp|Q24117|DYL1_DROME,Q24117,5.08E-57
TRINITY_DN27753_c0_g1_i2,2,11,3,10,-5.36028881,2.03E-04,sp|Q9EQG6|KDIS_RAT,Q9EQG6,3.76E-25
TRINITY_DN45372_c0_g1_i1,1,1,7,10,-4.902322415,0.006890827,sp|Q86Z98|KINH_GIBMO,Q86Z98,9.65E-30
TRINITY_DN4311_c0_g1_i5,17,37,7,10,-7.399041118,8.58E-06,sp|Q12955|ANK3_HUMAN,Q12955,4.52E-22
TRINITY_DN855_c0_g2_i3,8,30,9,10,-6.720786002,2.38E-06,sp|Q75K27|RS24_DICDI,Q75K27,1.72E-33
TRINITY_DN15101_c0_g2_i1,3,22,11,10,-6.160288669,1.39E-06,sp|Q9NR09|BIRC6_HUMAN,Q9NR09,9.98E-25
TRINITY_DN50058_c0_g1_i1,5,33,11,10,-6.573938547,1.09E-06,sp|P97608|OPLA_RAT,P97608,6.37E-51
TRINITY_DN56272_c0_g1_i1,9,25,12,10,-6.766209497,1.32E-06,sp|Q0WLB5|CLAH2_ARATH,Q0WLB5,4.09E-34
TRINITY_DN31317_c0_g2_i1,4,26,12,10,-6.368823955,8.03E-07,sp|Q566L7|LS14B_XENTR,Q566L7,6.90E-22
TRINITY_DN12560_c0_g1_i2,9,37,13,10,-6.973389341,7.10E-07,sp|F1S584|CTL2_PIG,F1S584,1.70E-24
TRINITY_DN40677_c0_g1_i1,1,1,14,10,-5.321547777,0.004013842,sp|Q9XYN1|INX2_SCHAM,Q9XYN1,9.72E-38
