Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0048513~animal organ development	11	22.448979591836736	0.06274804365446204	Q9GLE4, Q9D9T8, Q5E9G1, Q9TZC4, Q8IN94, P51817, Q7ZVC2, P12370, Q8L796, P42282, Q54I71	46	1063	8103	1.8228352897869036	1.0	0.9380796287712113	64.93156539763051
GOTERM_BP_ALL	GO:0045595~regulation of cell differentiation	6	12.244897959183673	0.06411139992835227	Q9GLE4, Q5E9G1, Q8IN94, P51817, P12370, P42282	46	391	8103	2.7031024129878793	1.0	0.9358360738012457	65.74738663728206
GOTERM_BP_ALL	GO:0048729~tissue morphogenesis	5	10.204081632653061	0.06881125878885422	Q9GLE4, Q8IN94, P51817, P12370, P42282	46	280	8103	3.145574534161491	1.0	0.9425295625246636	68.42532458542657
GOTERM_BP_ALL	GO:0045621~positive regulation of lymphocyte differentiation	2	4.081632653061225	0.06988822287726926	Q9GLE4, Q5E9G1	46	13	8103	27.100334448160535	1.0	0.9397474318130171	69.0106637156838
GOTERM_BP_ALL	GO:0050871~positive regulation of B cell activation	2	4.081632653061225	0.06988822287726926	Q9GLE4, Q5E9G1	46	13	8103	27.100334448160535	1.0	0.9397474318130171	69.0106637156838
GOTERM_BP_ALL	GO:0035295~tube development	5	10.204081632653061	0.07693314168371515	Q9GLE4, Q8IN94, P51817, P12370, P42282	46	291	8103	3.02666965486329	1.0	0.9505609050283154	72.59567737964365
GOTERM_BP_ALL	GO:0007560~imaginal disc morphogenesis	3	6.122448979591836	0.07734041968461419	Q8IN94, P12370, P42282	46	83	8103	6.3669460450497635	1.0	0.9467078846965495	72.79054284867298
GOTERM_BP_ALL	GO:0050864~regulation of B cell activation	2	4.081632653061225	0.08020743055397292	Q9GLE4, Q5E9G1	46	15	8103	23.486956521739128	1.0	0.9479607465670621	74.12594583627352
GOTERM_BP_ALL	GO:0060560~developmental growth involved in morphogenesis	3	6.122448979591836	0.0805799485323064	Q94KD3, P12370, P42282	46	85	8103	6.217135549872123	1.0	0.9441574145729954	74.29487283494548
GOTERM_BP_ALL	GO:0007478~leg disc morphogenesis	2	4.081632653061225	0.08532497081502748	Q8IN94, P12370	46	16	8103	22.019021739130434	1.0	0.9490971317869997	76.35804961065745
GOTERM_BP_ALL	GO:0007480~imaginal disc-derived leg morphogenesis	2	4.081632653061225	0.08532497081502748	Q8IN94, P12370	46	16	8103	22.019021739130434	1.0	0.9490971317869997	76.35804961065745
GOTERM_BP_ALL	GO:0035220~wing disc development	3	6.122448979591836	0.0855177991211288	Q8IN94, P12370, P42282	46	88	8103	6.005187747035572	1.0	0.9452075765156391	76.43851401756595
GOTERM_BP_ALL	GO:0048563~post-embryonic organ morphogenesis	3	6.122448979591836	0.08718405903703834	Q8IN94, P12370, P42282	46	89	8103	5.93771372740596	1.0	0.9441711653983718	77.12319626611213
GOTERM_BP_ALL	GO:0003006~developmental process involved in reproduction	6	12.244897959183673	0.08963375801832604	Q94KD3, Q9TZC4, P12370, Q8L796, P42282, Q54I71	46	432	8103	2.4465579710144927	1.0	0.9446623551343367	78.0959827043034
GOTERM_BP_ALL	GO:0007447~imaginal disc pattern formation	2	4.081632653061225	0.09041466740308432	Q8IN94, P12370	46	17	8103	20.723785166240408	1.0	0.9420243495703884	78.397835848229
GOTERM_BP_ALL	GO:0035218~leg disc development	2	4.081632653061225	0.09547666838924947	Q8IN94, P12370	46	18	8103	19.57246376811594	1.0	0.9472338610730948	80.26185375695276
GOTERM_BP_ALL	GO:0022414~reproductive process	8	16.3265306122449	0.09786161622955876	Q94KD3, Q9TZC4, P84169, P12370, Q8L796, P42282, P46873, Q54I71	46	716	8103	1.9681807141122174	1.0	0.9475240299450115	81.0867743109495
