Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0060271~cilium morphogenesis	25	1.7337031900138695	0.0022626732433352	Q62559, Q8N0X2, A6N6J5, A8WIP6, P51954, Q90Z08, A0CDD4, Q6NYH1, Q7ZVK3, Q5DU05, Q9ULC3, Q8VD72, Q7ZVC2, Q149C2, Q9P2K1, Q96PY6, Q45VK7, Q13099, Q8NEZ3, Q7Z4L5, Q8R3P7, Q1MTE5, B3DH20, Q641Z6, Q6VH22	1273	85	8103	1.872140843768772	0.9977011942201877	0.3972666946383342	3.9479983330244606
GOTERM_BP_DIRECT	GO:0043327~chemotaxis to cAMP	5	0.34674063800277394	0.002645393098981298	Q54KA7, P42525, Q55GN6, P28178, Q54QB1	1273	5	8103	6.365278868813825	0.9991784726539522	0.4210204389973363	4.601060702808124
GOTERM_BP_DIRECT	GO:2001259~positive regulation of cation channel activity	5	0.34674063800277394	0.002645393098981298	O70511, Q12955, G5E8K5, Q8C8R3, Q01484	1273	5	8103	6.365278868813825	0.9991784726539522	0.4210204389973363	4.601060702808124
GOTERM_BP_DIRECT	GO:0046686~response to cadmium ion	15	1.0402219140083218	0.0035765334101219176	Q9ZSK4, Q38931, P22953, Q7DLR9, Q8W4M5, Q94A97, Q9SA73, Q9FXA2, Q9LV03, Q8W103, Q9SPK5, Q9S7C0, Q38950, O23254, P48506	1273	42	8103	2.2733138817192233	0.9999329087644275	0.4966098662550955	6.172476032709784
GOTERM_BP_DIRECT	GO:0051013~microtubule severing	9	0.624133148404993	0.0053850781641087645	Q8NHH1, Q5ZK92, A0JMA9, Q5RII9, Q9VQN8, O75449, Q6AZT2, B4NBP4, Q8N841	1273	19	8103	3.015132095753917	0.9999994863930538	0.6191896654333565	9.155074852124967
GOTERM_BP_DIRECT	GO:0009737~response to abscisic acid	7	0.48543689320388345	0.005817207157202327	Q9FKB0, Q9XEE9, O81716, Q7XWK5, Q9C5Z2, O64644, Q8L7L1	1273	12	8103	3.713079340141398	0.9999998398741324	0.6239212077479472	9.854364849424757
GOTERM_BP_DIRECT	GO:0009089~lysine biosynthetic process via diaminopimelate	5	0.34674063800277394	0.0069480042032632324	Q9LYU8, P49420, O27390, Q57695, Q67W29	1273	6	8103	5.304399057344854	0.9999999924338778	0.6671207933708964	11.66030761557051
GOTERM_BP_DIRECT	GO:0045454~cell redox homeostasis	19	1.3176144244105408	0.011138365070984585	Q9FF55, Q5SUC9, Q7KQL8, P35700, P09622, Q7Y0E8, Q6NPL9, O77834, Q8CDN6, Q8BZW8, Q17770, Q4N4N8, Q11183, Q9HDW8, P09103, Q6DKJ4, P48506, Q9T042, P11024	1273	66	8103	1.8324287652645863	0.9999999999999102	0.8115510843150602	18.059251597972516
GOTERM_BP_DIRECT	GO:0010765~positive regulation of sodium ion transport	4	0.27739251040221913	0.013628070710584387	O70511, Q9QZS5, Q12955, G5E8K5	1273	4	8103	6.365278868813826	0.9999999999999999	0.8558554006559997	21.651304582925277
GOTERM_BP_DIRECT	GO:0043266~regulation of potassium ion transport	4	0.27739251040221913	0.013628070710584387	O70511, Q12955, G5E8K5, Q9Y115	1273	4	8103	6.365278868813826	0.9999999999999999	0.8558554006559997	21.651304582925277
GOTERM_BP_DIRECT	GO:0009735~response to cytokinin	5	0.34674063800277394	0.014205638198989326	Q9LV03, Q38931, O04714, Q8W4M5, Q9SPK5	1273	7	8103	4.546627763438447	1.0	0.8531929743694097	22.46309151492174
GOTERM_BP_DIRECT	GO:0072661~protein targeting to plasma membrane	7	0.48543689320388345	0.014274624098946455	O70511, Q54KA7, O18868, Q12955, G5E8K5, Q8C8R3, Q01484	1273	14	8103	3.1826394344069127	1.0	0.8405795825847455	22.559520642596187
GOTERM_BP_DIRECT	GO:0030030~cell projection organization	16	1.1095700416088765	0.016512798818074152	Q39610, P51954, Q90Z08, Q5DU05, Q6NYH1, Q8VD72, Q7ZVC2, Q149C2, Q32KV4, P46870, Q9D2H2, Q45VK7, Q4R6T7, Q8R3P7, P18294, Q4R649	1273	54	8103	1.886008553722615	1.0	0.8686469032984423	25.627359215189895
GOTERM_BP_DIRECT	GO:0051603~proteolysis involved in cellular protein catabolic process	14	0.9708737864077669	0.017886341597482494	P43510, Q7DLR9, P05689, P34120, Q9EQT5, Q09841, Q9LST6, Q9WUU7, Q7XWK5, Q9R1P4, Q9LT78, O22941, Q3T0I2, Q9LT77	1273	45	8103	1.9803089814087458	1.0	0.8781032871450762	27.452874848054122
GOTERM_BP_DIRECT	GO:0009793~embryo development ending in seed dormancy	10	0.6934812760055479	0.018168324245971732	Q9CAD5, Q8RWS8, Q67Z52, F4JGR5, F4K4E3, Q9LPD9, Q10G81, Q94AH6, P45432, F4K2E9	1273	27	8103	2.3575106921532685	1.0	0.8711337693617012	27.822375839338566
GOTERM_BP_DIRECT	GO:0018095~protein polyglutamylation	6	0.4160887656033287	0.01910652486101757	Q8NHH1, Q8CHB8, A4IHR1, Q5R978, Q8N841, Q14679	1273	11	8103	3.4719702920802686	1.0	0.873761565610196	29.039019316394743
GOTERM_BP_DIRECT	GO:0007017~microtubule-based process	8	0.5547850208044383	0.02055798437657267	Q86A88, P38669, P33188, Q9BQE3, Q24117, Q26626, O01775, O35231	1273	19	8103	2.6801174184479266	1.0	0.8826666889167643	30.88318342981965
GOTERM_BP_DIRECT	GO:0016310~phosphorylation	45	3.1206657420249653	0.020970639105754904	Q5U4C9, Q9LYU8, A3QJU3, Q54DF7, P40228, P0C605, P11387, Q54H45, Q55GU0, A7MBL8, Q1ZXC8, P05122, Q9D2H2, P47075, Q54UQ4, P15700, P00565, P06244, Q54BC9, Q8L7L1, Q5EAK6, Q8VBY2, Q8BWQ5, Q8L518, Q54R82, P25323, Q1PDI2, P42525, A8WIP6, P51954, P90648, Q54VV7, Q54MH0, Q54UC0, Q9ERK0, O01775, Q9Z1M4, Q9QZS5, Q9FFN7, Q8W1X2, Q9SBJ1, Q5XLD3, Q95ZQ4, Q54QB1, P28178	1273	208	8103	1.377103601426068	1.0	0.8781830197828597	31.39916943068798
GOTERM_BP_DIRECT	GO:0006464~cellular protein modification process	11	0.7628294036061026	0.02584419212278049	Q8NHH1, Q3SZH6, Q8CHB8, P92974, P78382, Q9V3A6, P38584, Q6P8D9, Q5R978, Q8N841, Q9LHG8	1273	33	8103	2.1217596229379416	1.0	0.9185735536660652	37.224443783442304
GOTERM_BP_DIRECT	GO:0030317~sperm motility	8	0.5547850208044383	0.02744954921723188	Q5R573, D3K0R6, Q8CHB8, Q64542, Q5NVI9, P63036, P0DMQ6, Q5R978	1273	20	8103	2.5461115475255305	1.0	0.9237778290851462	39.03878813965154
GOTERM_BP_DIRECT	GO:0055085~transmembrane transport	35	2.4271844660194173	0.028504984030667986	Q0P483, Q92887, P31637, P28584, Q54JR2, Q3ZMH1, Q8ST87, O14678, Q9BZC7, Q7TMY7, Q55GE2, O15439, Q1EHB4, Q9QYJ4, O43808, Q8K596, Q8R4P9, Q54QU8, Q9U6A0, O88563, P31646, Q9NP78, Q9SB52, Q5PQZ3, Q02280, Q49SH1, P48962, Q54P13, Q2A865, P33527, Q8IRI6, Q04991, Q1JQC1, P38361, Q99758	1273	157	8103	1.4190112127928909	1.0	0.9246318987314569	40.20453287153203
GOTERM_BP_DIRECT	GO:0086004~regulation of cardiac muscle cell contraction	4	0.27739251040221913	0.030102087127575717	Q01063, Q08499, Q8C8R3, Q01484	1273	5	8103	5.092223095051061	1.0	0.9289462429975965	41.92862719360274
GOTERM_BP_DIRECT	GO:0009845~seed germination	4	0.27739251040221913	0.030102087127575717	Q38931, Q94B08, O04714, Q8L7L1	1273	5	8103	5.092223095051061	1.0	0.9289462429975965	41.92862719360274
GOTERM_BP_DIRECT	GO:0006511~ubiquitin-dependent protein catabolic process	31	2.1497919556171983	0.0331055157785564	O94269, P52285, A7Z056, Q7DLR9, P34120, Q9LSP7, P92974, P84169, Q9VBP9, O23708, P62878, Q9Y4E8, P41920, Q92462, Q9R1P4, Q9XG77, Q8C863, P25867, Q6U7I1, Q67XW5, P42746, Q9C5U3, Q92890, Q94A97, P54860, P42749, Q1ZXD3, O14048, O48844, Q94AH6, Q9SUR9	1273	137	8103	1.4403185761549533	1.0	0.9404907642521552	45.04455084694927
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	63	4.368932038834951	0.039096993434240154	Q9NR09, Q10156, Q8H186, Q9P7I2, Q38997, C0LGQ7, Q96PY6, Q09136, Q39238, Q6ZEZ5, Q9UQ07, Q96SB4, P25323, A8WIP6, Q54UC0, O01775, Q9ERK0, Q9Z1M4, Q6P3R8, O55173, P51568, Q00526, P51566, Q95ZQ4, Q8TDX7, Q9NJU9, Q8ICR0, Q54QB1, P28178, Q39022, Q5U4C9, A3QJU3, Q54DF7, P40228, P0C605, Q9UQB9, Q54H45, A7MBL8, Q55GU0, Q1ZXC8, Q08DJ8, P92958, C0LGD7, Q54BC9, P06244, Q5EAK6, Q8VBY2, Q8BWQ5, Q54R82, O64629, P42525, P51954, P90648, P43293, Q54VV7, Q13976, F4JTP5, Q54MH0, Q38873, Q2QAV0, Q9QZS5, Q55BQ3, Q3E9C0	1273	319	8103	1.257092691960097	1.0	0.9608871039640136	50.795174702820155
GOTERM_BP_DIRECT	GO:0031288~sorocarp morphogenesis	5	0.34674063800277394	0.03937131887534178	Q23917, P05987, Q8T6J2, Q54P13, P28178	1273	9	8103	3.5362660382299027	1.0	0.9579330849770628	51.04436718405837
GOTERM_BP_DIRECT	GO:0060294~cilium movement involved in cell motility	5	0.34674063800277394	0.03937131887534178	Q8N0X2, Q39575, Q39604, B3DH20, Q5TYW6	1273	9	8103	3.5362660382299027	1.0	0.9579330849770628	51.04436718405837
GOTERM_BP_DIRECT	GO:0006855~drug transmembrane transport	5	0.34674063800277394	0.03937131887534178	Q92887, Q9GSB0, O88563, Q550A6, Q63120	1273	9	8103	3.5362660382299027	1.0	0.9579330849770628	51.04436718405837
GOTERM_BP_DIRECT	GO:0030705~cytoskeleton-dependent intracellular transport	5	0.34674063800277394	0.03937131887534178	Q9NQT8, Q15058, Q9VB25, Q9H1H9, Q9BQE3	1273	9	8103	3.5362660382299027	1.0	0.9579330849770628	51.04436718405837
GOTERM_BP_DIRECT	GO:0009738~abscisic acid-activated signaling pathway	6	0.4160887656033287	0.04060778071465485	P28583, O04714, Q38997, Q9C5Z2, Q38873, Q3E9C0	1273	13	8103	2.937821016375612	1.0	0.9582752337472493	52.15283856383435
GOTERM_BP_DIRECT	GO:0000723~telomere maintenance	10	0.6934812760055479	0.05270129826466221	P27694, Q9EPU0, Q14191, O93257, Q9QZD4, B4PZB4, Q7ZV90, P36601, Q9URU2, Q5EAK6	1273	32	8103	1.9891496465043204	1.0	0.9822876091452831	61.81518740187428
GOTERM_BP_DIRECT	GO:0042144~vacuole fusion, non-autophagic	4	0.27739251040221913	0.05325617005235658	Q9P7Q4, P47075, P78810, Q6C537	1273	6	8103	4.243519245875884	1.0	0.981068883300095	62.210958350897805
GOTERM_BP_DIRECT	GO:0009873~ethylene-activated signaling pathway	4	0.27739251040221913	0.05325617005235658	Q05609, Q8GWE6, Q94AH6, Q9S7J8	1273	6	8103	4.243519245875884	1.0	0.981068883300095	62.210958350897805
GOTERM_BP_DIRECT	GO:0035404~histone-serine phosphorylation	4	0.27739251040221913	0.05325617005235658	Q2TA06, Q09136, Q9UQB9, Q95ZQ4	1273	6	8103	4.243519245875884	1.0	0.981068883300095	62.210958350897805
GOTERM_BP_DIRECT	GO:0071872~cellular response to epinephrine stimulus	4	0.27739251040221913	0.05325617005235658	D3K0R6, Q01063, Q64542, Q08499	1273	6	8103	4.243519245875884	1.0	0.981068883300095	62.210958350897805
GOTERM_BP_DIRECT	GO:0009723~response to ethylene	4	0.27739251040221913	0.05325617005235658	Q05609, Q7XWK5, Q8GWE6, Q9S7J8	1273	6	8103	4.243519245875884	1.0	0.981068883300095	62.210958350897805
GOTERM_BP_DIRECT	GO:0006198~cAMP catabolic process	6	0.4160887656033287	0.055237312167534074	Q23917, P54750, Q01063, Q01061, Q08499, Q86H13	1273	14	8103	2.727976658063068	1.0	0.9818738956927738	63.59268167041048
GOTERM_BP_DIRECT	GO:0006417~regulation of translation	19	1.3176144244105408	0.05523801876429385	Q9XWF4, Q08BM8, Q566L7, Q6K641, P31209, Q28BZ1, Q92616, Q6ZQ08, P48598, Q5AYN6, Q54E49, Q9FXA2, O82233, Q8BMB3, Q93ZT6, Q84PB3, Q10NQ9, P33279, A1A5H6	1273	78	8103	1.550516647531573	1.0	0.9799118012163641	63.59316586019956
GOTERM_BP_DIRECT	GO:0042742~defense response to bacterium	8	0.5547850208044383	0.05693317636044717	Q86GL4, O22785, P42525, Q6ZN66, P22953, P46283, Q99NH0, F4IUX6	1273	23	8103	2.214010041326548	1.0	0.9803631234024919	64.73742725398893
GOTERM_BP_DIRECT	GO:0006457~protein folding	29	2.0110957004160888	0.06463921234895846	Q38931, P27798, Q3MHL7, P63036, Q9LZK5, Q9TW32, Q3MI00, Q54SR7, Q04960, Q8CDN6, Q17770, Q9UTM4, D4AVD4, Q10209, Q9S7C0, Q2KDW6, P28769, P09103, Q9LPC7, Q8GYX8, Q9FF55, P22953, Q7KQL8, Q5NVI9, Q99615, Q8LGG0, P24724, P18253, Q5RCG9	1273	134	8103	1.3775603522059772	1.0	0.9873639211044878	69.52447203485801
GOTERM_BP_DIRECT	GO:0005975~carbohydrate metabolic process	25	1.7337031900138695	0.06496433419413847	Q9AUV6, Q8K2I4, Q7TSV4, Q2KHZ8, Q58455, Q2TBL6, P78382, Q38997, P34949, Q90744, Q7XDC8, Q9Y251, Q96558, P32598, P92958, Q8L850, A7WM73, Q54UQ4, Q8BHN3, P46283, O46043, P57106, Q6RY07, Q8AAB1, P39173	1273	112	8103	1.4208211760745146	1.0	0.9862857923723101	69.71228811681915
GOTERM_BP_DIRECT	GO:0005986~sucrose biosynthetic process	3	0.20804438280166435	0.06615683408278406	Q0JHF8, Q8W0Z9, P46283	1273	3	8103	6.365278868813826	1.0	0.986006584686457	70.39186111591805
GOTERM_BP_DIRECT	GO:0071709~membrane assembly	3	0.20804438280166435	0.06615683408278406	O70511, Q12955, G5E8K5	1273	3	8103	6.365278868813826	1.0	0.986006584686457	70.39186111591805
GOTERM_BP_DIRECT	GO:0034112~positive regulation of homotypic cell-cell adhesion	3	0.20804438280166435	0.06615683408278406	O70511, Q12955, G5E8K5	1273	3	8103	6.365278868813826	1.0	0.986006584686457	70.39186111591805
GOTERM_BP_DIRECT	GO:2000651~positive regulation of sodium ion transmembrane transporter activity	3	0.20804438280166435	0.06615683408278406	O70511, Q12955, G5E8K5	1273	3	8103	6.365278868813826	1.0	0.986006584686457	70.39186111591805
GOTERM_BP_DIRECT	GO:1900827~positive regulation of membrane depolarization during cardiac muscle cell action potential	3	0.20804438280166435	0.06615683408278406	O70511, Q12955, G5E8K5	1273	3	8103	6.365278868813826	1.0	0.986006584686457	70.39186111591805
GOTERM_BP_DIRECT	GO:0000173~inactivation of MAPK activity involved in osmosensory signaling pathway	3	0.20804438280166435	0.06615683408278406	P35182, Q09173, Q09172	1273	3	8103	6.365278868813826	1.0	0.986006584686457	70.39186111591805
GOTERM_BP_DIRECT	GO:0010650~positive regulation of cell communication by electrical coupling	3	0.20804438280166435	0.06615683408278406	O70511, Q12955, G5E8K5	1273	3	8103	6.365278868813826	1.0	0.986006584686457	70.39186111591805
GOTERM_BP_DIRECT	GO:0015979~photosynthesis	3	0.20804438280166435	0.06615683408278406	F4JGR5, Q8W4M5, Q9C9K3	1273	3	8103	6.365278868813826	1.0	0.986006584686457	70.39186111591805
GOTERM_BP_DIRECT	GO:0045822~negative regulation of heart contraction	3	0.20804438280166435	0.06615683408278406	P0C605, Q01063, Q08499	1273	3	8103	6.365278868813826	1.0	0.986006584686457	70.39186111591805
GOTERM_BP_DIRECT	GO:0019877~diaminopimelate biosynthetic process	3	0.20804438280166435	0.06615683408278406	P49420, Q57695, Q67W29	1273	3	8103	6.365278868813826	1.0	0.986006584686457	70.39186111591805
GOTERM_BP_DIRECT	GO:0006952~defense response	8	0.5547850208044383	0.06991116218545768	Q10N20, Q8RWV3, Q9FFN7, Q1PDI2, Q5XQC7, Q6K9A2, Q8VZK0, Q9SUR9	1273	24	8103	2.121759622937942	1.0	0.9879379512065469	72.43860043465413
GOTERM_BP_DIRECT	GO:0035721~intraciliary retrograde transport	6	0.4160887656033287	0.0725106128230054	Q45VK7, A8WGF4, A6N6J5, Q8NEZ3, Q6NYH1, Q7Z4L5	1273	15	8103	2.5461115475255305	1.0	0.9887380562516592	73.77668854953149
GOTERM_BP_DIRECT	GO:0006090~pyruvate metabolic process	5	0.34674063800277394	0.07968401407822459	P11498, Q6TU48, Q9KWU4, Q05920, P09622	1273	11	8103	2.8933085767335567	1.0	0.9921047059295631	77.15837961236866
GOTERM_BP_DIRECT	GO:0035725~sodium ion transmembrane transport	7	0.48543689320388345	0.0804699611832557	A2A259, Q9W0Y8, P57103, P48765, P48768, Q8K596, P38361	1273	20	8103	2.2278476040848387	1.0	0.9916644948100054	77.50277295002319
GOTERM_BP_DIRECT	GO:0006810~transport	81	5.617198335644938	0.08176014412861736	Q0P483, Q803I2, Q9SQN2, Q8BKC5, Q8BY89, Q8VD72, Q8ST87, Q86AQ7, A8Q3T2, Q9NGQ2, Q7TMY7, Q8CDN6, P41920, Q54QC8, O00909, Q1MTE5, O96552, Q8K596, O43808, Q08972, Q94A34, Q8R4P9, Q921Y4, P54679, Q9C7F5, Q54QU8, Q8BRF7, Q84M24, Q8K1E0, A2A259, Q54WT7, Q90Z08, Q12675, Q54XK2, Q9FFL1, Q9S9T7, Q8T6J2, O55029, B0G143, Q6DEL1, Q9SKZ5, P61294, Q99571, Q86A77, P38361, O43772, F1S584, Q92887, P34624, P38861, P28584, Q54JR2, Q9DAJ5, Q9SFU0, Q6UQ17, Q3ZMH1, Q8R420, Q9BZC7, Q8BG09, P20449, Q55GE2, P51807, Q0III3, Q55CT5, Q9SB52, P41234, Q15751, Q6S001, P43006, Q5PQZ3, Q16720, P48962, Q8I8U2, Q54P13, P36017, Q5BL07, P33527, Q6PHI9, Q9FMU6, Q04991, Q99758	1273	440	8103	1.1717899735770905	1.0	0.9914852033667116	78.05751320516916
GOTERM_BP_DIRECT	GO:0048545~response to steroid hormone	4	0.27739251040221913	0.08254406894222538	Q92887, Q9BZC7, P41234, Q63120	1273	7	8103	3.6373022107507578	1.0	0.9910440210421553	78.38824548480507
GOTERM_BP_DIRECT	GO:0046685~response to arsenic-containing substance	4	0.27739251040221913	0.08254406894222538	O08586, Q92887, Q63120, P48506	1273	7	8103	3.6373022107507578	1.0	0.9910440210421553	78.38824548480507
GOTERM_BP_DIRECT	GO:0071470~cellular response to osmotic stress	4	0.27739251040221913	0.08254406894222538	P79083, Q09172, Q54QC8, Q9HDW8	1273	7	8103	3.6373022107507578	1.0	0.9910440210421553	78.38824548480507
GOTERM_BP_DIRECT	GO:0009615~response to virus	6	0.4160887656033287	0.09237525804986636	Q8VHK9, P22953, Q90WU3, Q5EA37, Q8IY21, Q8VDM6	1273	16	8103	2.3869795758051846	1.0	0.9944780134794375	82.15608928235143
GOTERM_BP_DIRECT	GO:0051321~meiotic cell cycle	11	0.7628294036061026	0.09802370936803619	O74184, Q8RWV3, Q90ZA1, Q8VWF5, P63331, Q9UQB9, Q8W4I9, P0C6Y7, Q9SVV9, O74944, Q8VIG3	1273	41	8103	1.707757745291514	1.0	0.9955965758102793	84.03093872254324
GOTERM_BP_DIRECT	GO:0000387~spliceosomal snRNP assembly	7	0.48543689320388345	0.09835639683229619	Q9JJY4, P62323, Q6Z358, O14036, F4K4E3, Q7ZUG0, Q9VU02	1273	21	8103	2.1217596229379416	1.0	0.9952044458516061	84.13535251221228
