name	term	lev	seq	value
"transferase complex"	GO:1990234	3	TRINITY_DN93_c0_g1_i1	1.05677714236114
"transferase complex"	GO:1990234	3	TRINITY_DN93_c0_g1_i2	0.430851729767973
"transferase complex"	GO:1990234	3	TRINITY_DN93_c0_g1_i6	1.43341948994628
"transferase complex"	GO:1990234	3	TRINITY_DN93_c0_g1_i7	-0.175565448338003
"transferase complex"	GO:1990234	3	TRINITY_DN93_c0_g1_i8	0.310542925154697
"transferase complex"	GO:1990234	3	TRINITY_DN93_c0_g1_i3	-0.392687499318977
"transferase complex"	GO:1990234	3	TRINITY_DN11649_c0_g1_i3	2.66231247776329
"transferase complex"	GO:1990234	3	TRINITY_DN2982_c0_g1_i1	-0.23475780045638
"transferase complex"	GO:1990234	3	TRINITY_DN2946_c0_g2_i1	-0.468272762117551
"transferase complex"	GO:1990234	3	TRINITY_DN2054_c0_g1_i3	0.14929787996403
"transferase complex"	GO:1990234	3	TRINITY_DN2027_c0_g1_i5	-0.41427091960546
"transferase complex"	GO:1990234	3	TRINITY_DN2027_c0_g1_i4	0.829003808645456
"transferase complex"	GO:1990234	3	TRINITY_DN17084_c0_g1_i1	-0.212784290817521
"transferase complex"	GO:1990234	3	TRINITY_DN1151_c0_g2_i1	0.180842715441513
"transferase complex"	GO:1990234	3	TRINITY_DN1151_c0_g1_i4	0.345747722137874
"transferase complex"	GO:1990234	3	TRINITY_DN1151_c0_g1_i1	0.0830660467401153
"transferase complex"	GO:1990234	3	TRINITY_DN1132_c0_g1_i2	-0.917509479450177
"transferase complex"	GO:1990234	3	TRINITY_DN1132_c0_g1_i1	1.04939345027533
"transferase complex"	GO:1990234	3	TRINITY_DN6989_c0_g1_i1	0.399835253827501
"transferase complex"	GO:1990234	3	TRINITY_DN6084_c0_g1_i1	-0.0976129951286052
"transferase complex"	GO:1990234	3	TRINITY_DN5125_c0_g1_i1	0.444966650727864
"transferase complex"	GO:1990234	3	TRINITY_DN5125_c0_g1_i2	0.549318503896793
"transferase complex"	GO:1990234	3	TRINITY_DN5152_c0_g1_i2	-5.29756235044713
"transferase complex"	GO:1990234	3	TRINITY_DN5152_c0_g1_i3	2.20976446965595
"transferase complex"	GO:1990234	3	TRINITY_DN5152_c0_g1_i6	0.552549248963675
"transferase complex"	GO:1990234	3	TRINITY_DN4210_c0_g1_i2	2.15847007346893
"transferase complex"	GO:1990234	3	TRINITY_DN13985_c0_g1_i3	-1.50280971326579
"transferase complex"	GO:1990234	3	TRINITY_DN13985_c0_g1_i8	-2.22856556551182
"transferase complex"	GO:1990234	3	TRINITY_DN8226_c0_g1_i1	8.51280242503586
"transferase complex"	GO:1990234	3	TRINITY_DN28407_c0_g1_i1	-0.764942427018222
"transferase complex"	GO:1990234	3	TRINITY_DN5480_c0_g1_i1	0.479436960434185
"transferase complex"	GO:1990234	3	TRINITY_DN5407_c0_g1_i1	-0.612417630091505
"transferase complex"	GO:1990234	3	TRINITY_DN5407_c0_g1_i2	-0.350343448020239
"transferase complex"	GO:1990234	3	TRINITY_DN5471_c0_g1_i3	0.316700319983084
"transferase complex"	GO:1990234	3	TRINITY_DN5471_c0_g1_i4	-0.0795001266908169
"transferase complex"	GO:1990234	3	TRINITY_DN5471_c0_g1_i9	-0.841389215039478
"transferase complex"	GO:1990234	3	TRINITY_DN5440_c0_g1_i2	1.35201743197088
"transferase complex"	GO:1990234	3	TRINITY_DN26812_c0_g1_i1	-0.0296179274085767
"transferase complex"	GO:1990234	3	TRINITY_DN4564_c0_g1_i3	-0.174857812895665
"transferase complex"	GO:1990234	3	TRINITY_DN6774_c0_g1_i3	-0.13138947119304
"transferase complex"	GO:1990234	3	TRINITY_DN6774_c0_g1_i1	1.16583139762311
"transferase complex"	GO:1990234	3	TRINITY_DN6774_c0_g1_i2	3.39574263284277
"transferase complex"	GO:1990234	3	TRINITY_DN285_c0_g2_i2	0.613380869616364
"transferase complex"	GO:1990234	3	TRINITY_DN235_c0_g1_i4	0.366410538163618
"transferase complex"	GO:1990234	3	TRINITY_DN235_c0_g1_i4	0.366410538163618
"transferase complex"	GO:1990234	3	TRINITY_DN235_c0_g1_i6	0.976706875968316
"transferase complex"	GO:1990234	3	TRINITY_DN235_c0_g1_i2	-0.159490060194302
"transferase complex"	GO:1990234	3	TRINITY_DN235_c0_g1_i7	1.02279524250636
"transferase complex"	GO:1990234	3	TRINITY_DN215_c0_g1_i2	-0.188472096546882
"transferase complex"	GO:1990234	3	TRINITY_DN215_c0_g1_i1	1.64024591459747
"transferase complex"	GO:1990234	3	TRINITY_DN207_c0_g3_i1	-0.0939890837407562
"transferase complex"	GO:1990234	3	TRINITY_DN3918_c0_g2_i1	-0.571421191260825
"transferase complex"	GO:1990234	3	TRINITY_DN4063_c0_g1_i1	-0.456574261634553
"transferase complex"	GO:1990234	3	TRINITY_DN4063_c0_g1_i2	0.582625325545369
"transferase complex"	GO:1990234	3	TRINITY_DN631_c0_g1_i5	2.2963523538707
"transferase complex"	GO:1990234	3	TRINITY_DN631_c0_g1_i4	0.365733994815789
"transferase complex"	GO:1990234	3	TRINITY_DN631_c0_g1_i3	0.433143961580805
"transferase complex"	GO:1990234	3	TRINITY_DN631_c0_g1_i2	-3.32174062773863
"transferase complex"	GO:1990234	3	TRINITY_DN631_c0_g1_i6	-3.19224207321683
"transferase complex"	GO:1990234	3	TRINITY_DN631_c0_g1_i1	1.22247237339531
"transferase complex"	GO:1990234	3	TRINITY_DN650_c0_g1_i1	-0.31668773538562
"transferase complex"	GO:1990234	3	TRINITY_DN3136_c0_g1_i6	-0.0839769836728644
"transferase complex"	GO:1990234	3	TRINITY_DN3136_c0_g1_i1	0.907066917901919
"transferase complex"	GO:1990234	3	TRINITY_DN10028_c0_g1_i1	0.100632801131239
"transferase complex"	GO:1990234	3	TRINITY_DN10053_c0_g2_i1	5.86761847920535
"transferase complex"	GO:1990234	3	TRINITY_DN5287_c0_g1_i2	2.08147125704525
"transferase complex"	GO:1990234	3	TRINITY_DN5287_c0_g1_i3	3.33486425241119
"transferase complex"	GO:1990234	3	TRINITY_DN5293_c0_g1_i1	-2.81926473004073
"transferase complex"	GO:1990234	3	TRINITY_DN5293_c0_g1_i2	-1.51973329572342
"transferase complex"	GO:1990234	3	TRINITY_DN5293_c0_g1_i3	-0.59129678643363
"transferase complex"	GO:1990234	3	TRINITY_DN4398_c0_g1_i1	-0.217586844267667
"transferase complex"	GO:1990234	3	TRINITY_DN3497_c0_g1_i1	-3.30649527410566
"transferase complex"	GO:1990234	3	TRINITY_DN24017_c0_g1_i1	-0.382021304349667
"transferase complex"	GO:1990234	3	TRINITY_DN2507_c1_g1_i1	-0.274695787605362
"transferase complex"	GO:1990234	3	TRINITY_DN9294_c0_g1_i3	0.220354992493999
"transferase complex"	GO:1990234	3	TRINITY_DN9307_c0_g1_i1	-1.22822750583731
"transferase complex"	GO:1990234	3	TRINITY_DN9289_c0_g1_i6	4.07352553867629
"transferase complex"	GO:1990234	3	TRINITY_DN9289_c0_g1_i2	-5.19338687493304
"transferase complex"	GO:1990234	3	TRINITY_DN9289_c0_g1_i5	1.97403023459098
"transferase complex"	GO:1990234	3	TRINITY_DN9289_c0_g1_i8	0.0560851974680717
"transferase complex"	GO:1990234	3	TRINITY_DN9289_c0_g1_i4	5.15726054102363
"transferase complex"	GO:1990234	3	TRINITY_DN9289_c0_g1_i7	-3.97759753773144
"transferase complex"	GO:1990234	3	TRINITY_DN22182_c0_g1_i1	-0.512473716091412
"transferase complex"	GO:1990234	3	TRINITY_DN22230_c0_g1_i1	-0.419867765881072
"transferase complex"	GO:1990234	3	TRINITY_DN7488_c0_g1_i1	-1.28221509385376
"transferase complex"	GO:1990234	3	TRINITY_DN2860_c0_g1_i2	1.1331866210247
"transferase complex"	GO:1990234	3	TRINITY_DN2860_c0_g1_i3	-0.513256364662626
"transferase complex"	GO:1990234	3	TRINITY_DN2860_c0_g1_i1	0.5580431059215
"transferase complex"	GO:1990234	3	TRINITY_DN2860_c1_g1_i1	0.819488055443204
"transferase complex"	GO:1990234	3	TRINITY_DN2856_c0_g1_i1	1.1333350915683
"transferase complex"	GO:1990234	3	TRINITY_DN2856_c0_g1_i2	0.921698559708902
"transferase complex"	GO:1990234	3	TRINITY_DN2856_c0_g1_i4	2.27275776386142
"transferase complex"	GO:1990234	3	TRINITY_DN25178_c0_g1_i3	-0.902300764634122
"transferase complex"	GO:1990234	3	TRINITY_DN25178_c0_g1_i2	-1.43284948059168
"transferase complex"	GO:1990234	3	TRINITY_DN7780_c0_g1_i1	1.19155320889429
"transferase complex"	GO:1990234	3	TRINITY_DN6812_c0_g1_i1	-0.66905407402485
"transferase complex"	GO:1990234	3	TRINITY_DN3201_c1_g1_i3	0.684566414113897
"transferase complex"	GO:1990234	3	TRINITY_DN3201_c1_g1_i3	0.684566414113897
"transferase complex"	GO:1990234	3	TRINITY_DN3201_c1_g1_i1	-0.368241245071676
"transferase complex"	GO:1990234	3	TRINITY_DN3201_c1_g1_i2	-0.868134677808166
"transferase complex"	GO:1990234	3	TRINITY_DN3201_c1_g1_i2	-0.868134677808166
"transferase complex"	GO:1990234	3	TRINITY_DN3262_c0_g1_i2	1.10800729631639
"transferase complex"	GO:1990234	3	TRINITY_DN3262_c0_g1_i1	-0.325097969998934
"transferase complex"	GO:1990234	3	TRINITY_DN2313_c5_g1_i1	0.184486082962486
"transferase complex"	GO:1990234	3	TRINITY_DN2339_c0_g1_i5	-0.210522220801432
"transferase complex"	GO:1990234	3	TRINITY_DN2339_c0_g1_i4	-1.96158834576826
"transferase complex"	GO:1990234	3	TRINITY_DN2339_c0_g1_i1	-1.79519242387844
"transferase complex"	GO:1990234	3	TRINITY_DN1426_c0_g1_i1	-0.0727147059148878
"transferase complex"	GO:1990234	3	TRINITY_DN1426_c0_g1_i2	0.462435508472277
"transferase complex"	GO:1990234	3	TRINITY_DN1447_c0_g1_i2	-0.346725738929973
"transferase complex"	GO:1990234	3	TRINITY_DN9044_c0_g1_i3	2.04682090494914
"transferase complex"	GO:1990234	3	TRINITY_DN19189_c0_g1_i1	-0.177954757183305
"transferase complex"	GO:1990234	3	TRINITY_DN3506_c0_g1_i5	0.260331785174664
"transferase complex"	GO:1990234	3	TRINITY_DN3506_c0_g1_i1	1.30371569968772
"transferase complex"	GO:1990234	3	TRINITY_DN3506_c0_g1_i2	-1.11452041827454
"transferase complex"	GO:1990234	3	TRINITY_DN3506_c0_g1_i3	2.08147125704525
"transferase complex"	GO:1990234	3	TRINITY_DN3527_c0_g1_i2	-0.448455043431845
"transferase complex"	GO:1990234	3	TRINITY_DN16906_c0_g1_i2	0.445727352595181
"transferase complex"	GO:1990234	3	TRINITY_DN2634_c0_g1_i1	0.0803630610821692
"transferase complex"	GO:1990234	3	TRINITY_DN7586_c0_g1_i1	0.153727633618842
"transferase complex"	GO:1990234	3	TRINITY_DN14199_c0_g1_i1	-0.214916829817117
"transferase complex"	GO:1990234	3	TRINITY_DN126_c1_g2_i1	-0.772793591728673
"transferase complex"	GO:1990234	3	TRINITY_DN126_c1_g1_i1	1.07730271274345
"transferase complex"	GO:1990234	3	TRINITY_DN126_c0_g1_i4	-0.551316508116333
"transferase complex"	GO:1990234	3	TRINITY_DN126_c0_g1_i3	-0.369111210826857
"transferase complex"	GO:1990234	3	TRINITY_DN126_c0_g1_i2	-0.82608055955554
"transferase complex"	GO:1990234	3	TRINITY_DN126_c0_g1_i1	0.209135504747454
"transferase complex"	GO:1990234	3	TRINITY_DN142_c1_g1_i1	-0.17664708538527
"transferase complex"	GO:1990234	3	TRINITY_DN142_c0_g1_i1	0.674370221755431
"transferase complex"	GO:1990234	3	TRINITY_DN142_c0_g1_i2	0.434378963668664
"transferase complex"	GO:1990234	3	TRINITY_DN176_c0_g1_i2	-0.77844909347818
"transferase complex"	GO:1990234	3	TRINITY_DN176_c0_g1_i3	0.909704090805311
"transferase complex"	GO:1990234	3	TRINITY_DN176_c0_g1_i3	0.909704090805311
"transferase complex"	GO:1990234	3	TRINITY_DN176_c0_g1_i4	0.44416630957105
"transferase complex"	GO:1990234	3	TRINITY_DN176_c0_g1_i4	0.44416630957105
"transferase complex"	GO:1990234	3	TRINITY_DN176_c0_g1_i1	0.0463735565765982
"transferase complex"	GO:1990234	3	TRINITY_DN176_c0_g1_i5	1.04033118835478
"transferase complex"	GO:1990234	3	TRINITY_DN3035_c0_g1_i1	-0.561487040530905
"transferase complex"	GO:1990234	3	TRINITY_DN3062_c0_g1_i3	1.24745230542349
"transferase complex"	GO:1990234	3	TRINITY_DN3062_c0_g1_i4	0.919732573244443
"transferase complex"	GO:1990234	3	TRINITY_DN3002_c0_g1_i1	-0.226933865702202
"transferase complex"	GO:1990234	3	TRINITY_DN3002_c0_g1_i2	-1.3283286995188
"transferase complex"	GO:1990234	3	TRINITY_DN1290_c1_g1_i1	0.0511382009196875
"transferase complex"	GO:1990234	3	TRINITY_DN1205_c0_g1_i2	1.40415953113959
"transferase complex"	GO:1990234	3	TRINITY_DN1205_c0_g1_i1	-0.853651447741706
"transferase complex"	GO:1990234	3	TRINITY_DN926_c0_g1_i1	0.466440570930689
"transferase complex"	GO:1990234	3	TRINITY_DN958_c1_g1_i1	0.0654448375620341
"transferase complex"	GO:1990234	3	TRINITY_DN945_c0_g1_i1	0.0677242826979123
"transferase complex"	GO:1990234	3	TRINITY_DN3332_c0_g1_i1	0.602092074942329
"transferase complex"	GO:1990234	3	TRINITY_DN3332_c0_g1_i4	-1.17517309550127
"transferase complex"	GO:1990234	3	TRINITY_DN3332_c0_g1_i3	-0.721468439401862
"transferase complex"	GO:1990234	3	TRINITY_DN3332_c0_g1_i2	1.03068701862827
"transferase complex"	GO:1990234	3	TRINITY_DN14856_c0_g1_i1	2.80387769485489
"transferase complex"	GO:1990234	3	TRINITY_DN2486_c0_g1_i2	0.333360880788114
"transferase complex"	GO:1990234	3	TRINITY_DN1574_c0_g1_i2	0.405831685385682
"transferase complex"	GO:1990234	3	TRINITY_DN1530_c0_g1_i1	-0.25988367412882
"transferase complex"	GO:1990234	3	TRINITY_DN12149_c0_g1_i1	-0.308208394167148
"transferase complex"	GO:1990234	3	TRINITY_DN28623_c0_g1_i1	-1.59965510409327
"transferase complex"	GO:1990234	3	TRINITY_DN5507_c0_g1_i1	0.313230610189988
"transferase complex"	GO:1990234	3	TRINITY_DN18789_c0_g1_i5	0.415037974594249
"transferase complex"	GO:1990234	3	TRINITY_DN18789_c0_g1_i4	-3.97759753773144
"transferase complex"	GO:1990234	3	TRINITY_DN18789_c0_g1_i6	-5.56138956534923
"transferase complex"	GO:1990234	3	TRINITY_DN18789_c0_g1_i3	1.01267278116247
"transferase complex"	GO:1990234	3	TRINITY_DN17910_c0_g1_i1	1.16583139762311
"transferase complex"	GO:1990234	3	TRINITY_DN1882_c0_g2_i1	-0.338641013212697
"transferase complex"	GO:1990234	3	TRINITY_DN1862_c0_g1_i1	-0.757165678150385
"transferase complex"	GO:1990234	3	TRINITY_DN1862_c0_g1_i4	-0.0636252390342601
"transferase complex"	GO:1990234	3	TRINITY_DN1862_c0_g1_i3	0.435030796310984
"transferase complex"	GO:1990234	3	TRINITY_DN1850_c0_g1_i2	-0.0743754036953854
"transferase complex"	GO:1990234	3	TRINITY_DN1850_c0_g1_i1	0.302228962681505
"transferase complex"	GO:1990234	3	TRINITY_DN1046_c0_g1_i2	-0.258132524733533
"transferase complex"	GO:1990234	3	TRINITY_DN1090_c0_g1_i9	-0.249032158137849
"transferase complex"	GO:1990234	3	TRINITY_DN1080_c2_g1_i1	-0.206196479548924
"transferase complex"	GO:1990234	3	TRINITY_DN1022_c0_g1_i1	-0.957154196665668
"transferase complex"	GO:1990234	3	TRINITY_DN1022_c0_g1_i2	0.222734725543382
"transferase complex"	GO:1990234	3	TRINITY_DN5828_c0_g1_i5	2.78084457066668
"transferase complex"	GO:1990234	3	TRINITY_DN5828_c0_g1_i1	4.79801419849805
"transferase complex"	GO:1990234	3	TRINITY_DN5032_c1_g2_i1	1.97903881239093
"transferase complex"	GO:1990234	3	TRINITY_DN5032_c1_g1_i4	-1.5062105125599
"transferase complex"	GO:1990234	3	TRINITY_DN5032_c1_g1_i3	0.699932674117023
"transferase complex"	GO:1990234	3	TRINITY_DN703_c0_g1_i4	-0.353627937039483
"transferase complex"	GO:1990234	3	TRINITY_DN791_c0_g1_i1	-0.870690875874898
"transferase complex"	GO:1990234	3	TRINITY_DN9875_c0_g1_i2	0.848256926477533
"transferase complex"	GO:1990234	3	TRINITY_DN9008_c0_g2_i1	6.90001814662355
"transferase complex"	GO:1990234	3	TRINITY_DN2296_c0_g1_i2	0.631361604231978
"transferase complex"	GO:1990234	3	TRINITY_DN2296_c0_g1_i1	1.00932321445927
"transferase complex"	GO:1990234	3	TRINITY_DN2225_c0_g1_i5	2.32934934365
"transferase complex"	GO:1990234	3	TRINITY_DN2225_c0_g1_i4	-0.302414529168732
"transferase complex"	GO:1990234	3	TRINITY_DN2225_c0_g1_i2	0.30745862127598
"transferase complex"	GO:1990234	3	TRINITY_DN2225_c0_g1_i3	3.52520530938964
"transferase complex"	GO:1990234	3	TRINITY_DN2225_c0_g1_i7	1.06488568611616
"transferase complex"	GO:1990234	3	TRINITY_DN2225_c0_g1_i1	1.04424071768395
"transferase complex"	GO:1990234	3	TRINITY_DN2225_c0_g1_i10	1.56407477331227
"transferase complex"	GO:1990234	3	TRINITY_DN2225_c0_g1_i9	-0.716403818347442
"transferase complex"	GO:1990234	3	TRINITY_DN1357_c0_g1_i2	-1.11137937298602
"transferase complex"	GO:1990234	3	TRINITY_DN1323_c0_g1_i2	0.856334246910059
"transferase complex"	GO:1990234	3	TRINITY_DN1323_c0_g1_i4	-0.450996475406602
"transferase complex"	GO:1990234	3	TRINITY_DN1323_c0_g1_i3	-3.96860857059808
"transferase complex"	GO:1990234	3	TRINITY_DN1323_c0_g1_i5	-0.55058390954096
"transferase complex"	GO:1990234	3	TRINITY_DN6243_c0_g1_i1	0.341282418582362
"transferase complex"	GO:1990234	3	TRINITY_DN4452_c0_g1_i2	-4.26367323306606
"transferase complex"	GO:1990234	3	TRINITY_DN4452_c0_g1_i1	0.688009046706048
"transferase complex"	GO:1990234	3	TRINITY_DN4465_c0_g1_i1	1.3286310523215
"transferase complex"	GO:1990234	3	TRINITY_DN15931_c0_g2_i2	-0.0142234380729153
"transferase complex"	GO:1990234	3	TRINITY_DN15931_c0_g2_i1	0.128108987370372
"transferase complex"	GO:1990234	3	TRINITY_DN1645_c0_g1_i1	0.0253386395741287
"transferase complex"	GO:1990234	3	TRINITY_DN22365_c0_g1_i1	-0.582895224643752
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN21543_c0_g1_i1	-0.0381017673551854
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN4789_c0_g1_i1	-0.0268978002101098
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN22_c0_g1_i1	0.486095062692554
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN22_c0_g2_i1	0.780058343663919
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN22_c0_g2_i3	0.58657158076108
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN3811_c0_g1_i1	0.207263642555046
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN1117_c0_g1_i3	1.30371569968772
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN1160_c0_g1_i1	-0.523085127810366
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN16420_c0_g1_i1	-0.227799197012031
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN14733_c0_g1_i1	-3.1736169933414
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN5416_c0_g1_i1	0.200328780557157
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN26867_c1_g1_i1	0.272581656405502
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN2766_c0_g1_i1	0.52370474580949
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN6707_c1_g2_i1	0.318204787217252
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN21788_c0_g1_i1	1.16583139762311
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN12678_c0_g2_i2	2.6794720890175
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN12678_c0_g2_i1	-0.367870982105655
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN12678_c0_g2_i7	-2.99743448148768
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN3162_c0_g1_i1	-0.450555461152488
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN3140_c0_g1_i1	-0.148785115616141
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN7953_c0_g1_i1	1.30371569968772
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN8055_c0_g1_i1	0.717487630754903
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN3451_c0_g1_i2	0.658490888866718
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN3451_c0_g1_i1	-2.1983437104478
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN24027_c0_g1_i1	-1.0433459108985
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN7457_c0_g1_i1	-0.422149863660895
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN7457_c0_g1_i2	-0.420754623787423
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN13167_c0_g1_i1	-0.0631911298060548
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN10651_c0_g1_i1	1.71554563533301
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN10674_c0_g1_i1	1.83395138721553
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN1950_c0_g2_i1	-0.0386459056050503
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN1950_c0_g1_i1	-1.82520318733692
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN1950_c0_g1_i2	0.506282344899477
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN25367_c0_g1_i1	0.537209354834099
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN4189_c0_g3_i1	0.252898456925578
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN4189_c0_g3_i2	0.27068153306503
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN3286_c0_g1_i2	-2.26512926875082
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN3286_c0_g1_i1	0.518511859048901
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN2369_c0_g1_i3	-1.04883922658166
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN2369_c0_g1_i2	-1.67478749822419
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN2369_c0_g1_i1	-0.0627039881478844
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN2379_c0_g1_i5	2.32934934365
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN2379_c0_g1_i2	0.781312080574168
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN2379_c0_g1_i6	0.276157454505429
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN2379_c0_g1_i1	5.82431469606521
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN12975_c0_g1_i1	1.42063035219883
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN1445_c1_g1_i5	0.643385480419744
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN6327_c0_g1_i3	4.33567615182289
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN6310_c0_g1_i1	0.357154161138557
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN10358_c0_g1_i1	0.27033130446685
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN10358_c0_g1_i2	0.463804732121901
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN10358_c0_g1_i3	3.11624805971411
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN2608_c0_g1_i2	-0.272585982423427
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN2608_c0_g1_i1	0.772979356338179
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN1776_c2_g1_i3	0.321008931425401
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN1776_c2_g1_i1	0.399747317755025
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN1776_c2_g1_i4	2.23817290504084
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN7523_c0_g1_i1	4.19215693214037
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN7578_c0_g1_i7	-5.88042277990279
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN7578_c0_g1_i5	1.12525697104207
"whole membrane"	GO:0044437;GO:0005774;GO:0098805	2	TRINITY_DN21608_c0_g1_i1	2.91794514081148
