name	term	lev	seq	value
"RNA binding"	GO:0003723	2	TRINITY_DN1104_c0_g1_i2	-2.06686880953087
"RNA binding"	GO:0003723	2	TRINITY_DN1104_c0_g1_i3	0.0764499471063579
"RNA binding"	GO:0003723	2	TRINITY_DN1104_c0_g1_i1	0.544631396156063
"RNA binding"	GO:0003723	2	TRINITY_DN1108_c0_g1_i1	0.708007347277154
"RNA binding"	GO:0003723	2	TRINITY_DN1108_c1_g1_i1	-2.03804858167389
"RNA binding"	GO:0003723	2	TRINITY_DN1108_c1_g2_i1	-0.574507291253984
"RNA binding"	GO:0003723	2	TRINITY_DN1143_c0_g1_i1	-0.944832962432415
"RNA binding"	GO:0003723	2	TRINITY_DN1143_c5_g1_i1	-1.90360893488067
"RNA binding"	GO:0003723	2	TRINITY_DN1173_c0_g1_i1	0.216497674246444
"RNA binding"	GO:0003723	2	TRINITY_DN1107_c0_g2_i1	-0.387907947787446
"RNA binding"	GO:0003723	2	TRINITY_DN25400_c0_g1_i1	0.454876170217201
"RNA binding"	GO:0003723	2	TRINITY_DN16431_c1_g1_i1	-1.90360893488067
"RNA binding"	GO:0003723	2	TRINITY_DN16438_c0_g1_i1	-1.0213049125894
"RNA binding"	GO:0003723	2	TRINITY_DN6013_c0_g1_i1	-0.611850990129824
"RNA binding"	GO:0003723	2	TRINITY_DN6096_c0_g1_i1	-2.49131168088376
"RNA binding"	GO:0003723	2	TRINITY_DN6002_c0_g1_i1	1.19819964500686
"RNA binding"	GO:0003723	2	TRINITY_DN824_c0_g1_i3	-0.0697430368129559
"RNA binding"	GO:0003723	2	TRINITY_DN824_c0_g1_i1	-0.405848232290642
"RNA binding"	GO:0003723	2	TRINITY_DN824_c0_g1_i2	-1.00659300705469
"RNA binding"	GO:0003723	2	TRINITY_DN822_c0_g1_i4	0.668850492818243
"RNA binding"	GO:0003723	2	TRINITY_DN822_c0_g1_i3	-0.795714964711962
"RNA binding"	GO:0003723	2	TRINITY_DN822_c0_g1_i5	3.0751650148637
"RNA binding"	GO:0003723	2	TRINITY_DN5166_c0_g1_i1	1.52488267770763
"RNA binding"	GO:0003723	2	TRINITY_DN5137_c0_g1_i1	-0.909317012100202
"RNA binding"	GO:0003723	2	TRINITY_DN5115_c0_g1_i3	-0.158704914253235
"RNA binding"	GO:0003723	2	TRINITY_DN5115_c0_g1_i1	1.29951802451034
"RNA binding"	GO:0003723	2	TRINITY_DN23862_c4_g1_i1	-1.13618250418936
"RNA binding"	GO:0003723	2	TRINITY_DN23864_c1_g1_i1	0.0582477019689737
"RNA binding"	GO:0003723	2	TRINITY_DN4228_c1_g1_i1	-0.45543394081081
"RNA binding"	GO:0003723	2	TRINITY_DN4284_c0_g1_i3	-0.457418827940024
"RNA binding"	GO:0003723	2	TRINITY_DN4284_c0_g1_i2	3.65785637854432
"RNA binding"	GO:0003723	2	TRINITY_DN4266_c0_g1_i3	-0.603906560049888
"RNA binding"	GO:0003723	2	TRINITY_DN4237_c0_g1_i1	0.476945721464694
"RNA binding"	GO:0003723	2	TRINITY_DN4240_c0_g1_i1	0.389823064780269
"RNA binding"	GO:0003723	2	TRINITY_DN4270_c1_g1_i1	-0.348022565417844
"RNA binding"	GO:0003723	2	TRINITY_DN14728_c0_g1_i4	-1.70462031144708
"RNA binding"	GO:0003723	2	TRINITY_DN14819_c0_g1_i1	1.30371569968772
"RNA binding"	GO:0003723	2	TRINITY_DN14747_c0_g1_i1	6.864741943808
"RNA binding"	GO:0003723	2	TRINITY_DN13922_c0_g1_i1	8.0222243364977
"RNA binding"	GO:0003723	2	TRINITY_DN29275_c0_g1_i1	3.75092474921832
"RNA binding"	GO:0003723	2	TRINITY_DN8217_c0_g1_i1	0.176428170183581
"RNA binding"	GO:0003723	2	TRINITY_DN12117_c0_g1_i1	4.89728556661746
"RNA binding"	GO:0003723	2	TRINITY_DN11296_c0_g2_i1	3.14414927061322
"RNA binding"	GO:0003723	2	TRINITY_DN11277_c0_g1_i3	2.08147125704525
"RNA binding"	GO:0003723	2	TRINITY_DN11277_c0_g1_i4	-2.07536221690818
"RNA binding"	GO:0003723	2	TRINITY_DN27690_c0_g1_i1	6.15300853474625
"RNA binding"	GO:0003723	2	TRINITY_DN18632_c0_g1_i1	-1.59965510409327
"RNA binding"	GO:0003723	2	TRINITY_DN5411_c0_g1_i1	-0.138841600998265
"RNA binding"	GO:0003723	2	TRINITY_DN5417_c0_g1_i1	-0.559976461373962
"RNA binding"	GO:0003723	2	TRINITY_DN26798_c0_g1_i1	-1.0781270767238
"RNA binding"	GO:0003723	2	TRINITY_DN26816_c0_g1_i1	-0.489459063525811
"RNA binding"	GO:0003723	2	TRINITY_DN26861_c0_g1_i1	-0.873982798009476
"RNA binding"	GO:0003723	2	TRINITY_DN26856_c0_g1_i1	0.545083992116328
"RNA binding"	GO:0003723	2	TRINITY_DN26876_c0_g1_i1	5.89241857207575
"RNA binding"	GO:0003723	2	TRINITY_DN26802_c0_g1_i1	-0.809006983693986
"RNA binding"	GO:0003723	2	TRINITY_DN26847_c0_g1_i1	-0.190742618135921
"RNA binding"	GO:0003723	2	TRINITY_DN26900_c0_g1_i1	6.71748350661317
"RNA binding"	GO:0003723	2	TRINITY_DN17843_c0_g1_i1	-1.1718541730518
"RNA binding"	GO:0003723	2	TRINITY_DN17832_c0_g1_i1	-3.54976020694646
"RNA binding"	GO:0003723	2	TRINITY_DN17777_c0_g1_i1	3.43205015718758
"RNA binding"	GO:0003723	2	TRINITY_DN3610_c0_g1_i4	5.42679150981777
"RNA binding"	GO:0003723	2	TRINITY_DN3610_c0_g1_i3	-0.584723341351012
"RNA binding"	GO:0003723	2	TRINITY_DN3656_c0_g1_i2	-0.133522181149862
"RNA binding"	GO:0003723	2	TRINITY_DN3656_c0_g1_i3	0.555733191804709
"RNA binding"	GO:0003723	2	TRINITY_DN2708_c0_g1_i1	1.1796659241895
"RNA binding"	GO:0003723	2	TRINITY_DN2706_c0_g1_i3	-2.8615914391218
"RNA binding"	GO:0003723	2	TRINITY_DN2706_c0_g1_i10	7.60326914290384
"RNA binding"	GO:0003723	2	TRINITY_DN2706_c0_g1_i9	1.47183674859063
"RNA binding"	GO:0003723	2	TRINITY_DN2706_c0_g1_i2	0.201560658828164
"RNA binding"	GO:0003723	2	TRINITY_DN2716_c0_g1_i1	-0.103803399716803
"RNA binding"	GO:0003723	2	TRINITY_DN2755_c0_g1_i4	-1.36441588731912
"RNA binding"	GO:0003723	2	TRINITY_DN2755_c0_g1_i1	-0.405994485864106
"RNA binding"	GO:0003723	2	TRINITY_DN2755_c0_g1_i3	0.283758322427282
"RNA binding"	GO:0003723	2	TRINITY_DN9514_c0_g1_i1	0.26518356641451
"RNA binding"	GO:0003723	2	TRINITY_DN8600_c0_g1_i3	1.32377915477543
"RNA binding"	GO:0003723	2	TRINITY_DN8600_c0_g1_i6	-0.550520586509387
"RNA binding"	GO:0003723	2	TRINITY_DN8600_c0_g1_i2	-0.234878801781427
"RNA binding"	GO:0003723	2	TRINITY_DN8541_c0_g1_i1	8.90415039613337
"RNA binding"	GO:0003723	2	TRINITY_DN8541_c0_g2_i1	6.12755516603283
"RNA binding"	GO:0003723	2	TRINITY_DN15095_c0_g1_i1	9.1862450907338
"RNA binding"	GO:0003723	2	TRINITY_DN15087_c0_g1_i1	-3.1972875848051
"RNA binding"	GO:0003723	2	TRINITY_DN7647_c0_g1_i1	-2.24581844105463
"RNA binding"	GO:0003723	2	TRINITY_DN7613_c0_g1_i1	-0.139214813472125
"RNA binding"	GO:0003723	2	TRINITY_DN7616_c0_g1_i1	-0.0648825143665336
"RNA binding"	GO:0003723	2	TRINITY_DN7622_c0_g1_i6	-0.29400908709033
"RNA binding"	GO:0003723	2	TRINITY_DN7622_c0_g1_i2	0.636497077133107
"RNA binding"	GO:0003723	2	TRINITY_DN15180_c0_g1_i1	5.81022619029492
"RNA binding"	GO:0003723	2	TRINITY_DN6782_c0_g1_i1	0.0997308961279028
"RNA binding"	GO:0003723	2	TRINITY_DN6798_c0_g2_i2	-3.01695700604089
"RNA binding"	GO:0003723	2	TRINITY_DN6798_c0_g2_i1	0.891920840993629
"RNA binding"	GO:0003723	2	TRINITY_DN23448_c0_g1_i1	5.58489490616099
"RNA binding"	GO:0003723	2	TRINITY_DN246_c0_g1_i3	0.652097268110536
"RNA binding"	GO:0003723	2	TRINITY_DN246_c0_g1_i1	-0.529737978961159
"RNA binding"	GO:0003723	2	TRINITY_DN228_c0_g1_i4	-0.109890200398491
"RNA binding"	GO:0003723	2	TRINITY_DN228_c0_g1_i3	-0.433724952719282
"RNA binding"	GO:0003723	2	TRINITY_DN228_c0_g1_i5	0.333355818783902
"RNA binding"	GO:0003723	2	TRINITY_DN284_c0_g1_i1	0.205350320568159
"RNA binding"	GO:0003723	2	TRINITY_DN284_c0_g1_i2	3.51875807644503
"RNA binding"	GO:0003723	2	TRINITY_DN284_c0_g1_i4	0.406006597459904
"RNA binding"	GO:0003723	2	TRINITY_DN284_c0_g1_i7	0.175152931895054
"RNA binding"	GO:0003723	2	TRINITY_DN284_c0_g1_i6	-1.39259626462101
"RNA binding"	GO:0003723	2	TRINITY_DN284_c0_g1_i5	2.03691772522295
"RNA binding"	GO:0003723	2	TRINITY_DN249_c0_g1_i1	5.60650480827874
"RNA binding"	GO:0003723	2	TRINITY_DN289_c0_g1_i5	0.585721389349895
"RNA binding"	GO:0003723	2	TRINITY_DN14402_c0_g1_i1	8.19842045867894
"RNA binding"	GO:0003723	2	TRINITY_DN22659_c1_g1_i1	-0.0577808032372255
"RNA binding"	GO:0003723	2	TRINITY_DN13532_c4_g1_i1	2.20976446965595
"RNA binding"	GO:0003723	2	TRINITY_DN13532_c1_g1_i1	-1.00898516969279
"RNA binding"	GO:0003723	2	TRINITY_DN13449_c0_g1_i1	1.63048521552594
"RNA binding"	GO:0003723	2	TRINITY_DN13441_c0_g1_i1	-3.54976020694646
"RNA binding"	GO:0003723	2	TRINITY_DN13631_c0_g1_i3	0.843958222911693
"RNA binding"	GO:0003723	2	TRINITY_DN13631_c0_g1_i1	0.870168340087608
"RNA binding"	GO:0003723	2	TRINITY_DN3901_c0_g1_i1	1.80999877873605
"RNA binding"	GO:0003723	2	TRINITY_DN3968_c0_g1_i3	0.0348206050574705
"RNA binding"	GO:0003723	2	TRINITY_DN3968_c0_g1_i4	0.051486165896404
"RNA binding"	GO:0003723	2	TRINITY_DN3968_c0_g1_i2	0.789090329314753
"RNA binding"	GO:0003723	2	TRINITY_DN3968_c0_g1_i1	-1.25904292995803
"RNA binding"	GO:0003723	2	TRINITY_DN3968_c0_g1_i1	-1.25904292995803
"RNA binding"	GO:0003723	2	TRINITY_DN3956_c1_g1_i1	-0.328646836226906
"RNA binding"	GO:0003723	2	TRINITY_DN4080_c0_g1_i3	0.17924409722471
"RNA binding"	GO:0003723	2	TRINITY_DN4080_c0_g1_i2	-0.0347174529141227
"RNA binding"	GO:0003723	2	TRINITY_DN12722_c0_g1_i1	0.477450325868329
"RNA binding"	GO:0003723	2	TRINITY_DN12742_c0_g1_i2	0.216172777448338
"RNA binding"	GO:0003723	2	TRINITY_DN671_c0_g1_i5	1.03403148425958
"RNA binding"	GO:0003723	2	TRINITY_DN693_c0_g1_i2	-0.284821752293177
"RNA binding"	GO:0003723	2	TRINITY_DN693_c0_g1_i2	-0.284821752293177
"RNA binding"	GO:0003723	2	TRINITY_DN693_c0_g1_i4	-0.216483406908513
"RNA binding"	GO:0003723	2	TRINITY_DN693_c0_g1_i5	-0.0787461153930611
"RNA binding"	GO:0003723	2	TRINITY_DN693_c0_g1_i1	0.215784999325839
"RNA binding"	GO:0003723	2	TRINITY_DN693_c0_g1_i3	0.79992107108586
"RNA binding"	GO:0003723	2	TRINITY_DN651_c1_g1_i5	1.60114856964548
"RNA binding"	GO:0003723	2	TRINITY_DN651_c1_g1_i7	-1.69475578065189
"RNA binding"	GO:0003723	2	TRINITY_DN3157_c1_g1_i40	-0.253886336520005
"RNA binding"	GO:0003723	2	TRINITY_DN3141_c0_g1_i1	-0.149498494131987
"RNA binding"	GO:0003723	2	TRINITY_DN11974_c0_g1_i1	2.12618915277173
"RNA binding"	GO:0003723	2	TRINITY_DN27206_c0_g1_i1	0.35065728406971
"RNA binding"	GO:0003723	2	TRINITY_DN18154_c0_g1_i4	1.16583139762311
"RNA binding"	GO:0003723	2	TRINITY_DN8016_c0_g1_i2	-0.195682508008021
"RNA binding"	GO:0003723	2	TRINITY_DN8016_c0_g1_i1	0.878156096890196
"RNA binding"	GO:0003723	2	TRINITY_DN10035_c2_g1_i1	-1.38004186728202
"RNA binding"	GO:0003723	2	TRINITY_DN17444_c0_g1_i1	0.746081266535797
"RNA binding"	GO:0003723	2	TRINITY_DN25739_c0_g1_i1	0.236083106753132
"RNA binding"	GO:0003723	2	TRINITY_DN5253_c0_g1_i1	4.80993280748756
"RNA binding"	GO:0003723	2	TRINITY_DN5277_c0_g1_i1	5.35478722113926
"RNA binding"	GO:0003723	2	TRINITY_DN5277_c0_g1_i2	9.11538447816447
"RNA binding"	GO:0003723	2	TRINITY_DN5238_c0_g1_i1	0.893311224409034
"RNA binding"	GO:0003723	2	TRINITY_DN5238_c0_g1_i2	0.411614884724284
"RNA binding"	GO:0003723	2	TRINITY_DN5238_c0_g1_i5	0.856822369241668
"RNA binding"	GO:0003723	2	TRINITY_DN5256_c0_g1_i1	0.154601624009217
"RNA binding"	GO:0003723	2	TRINITY_DN4361_c0_g1_i1	0.17986242094661
"RNA binding"	GO:0003723	2	TRINITY_DN4340_c0_g1_i3	0.0407690581778732
"RNA binding"	GO:0003723	2	TRINITY_DN4340_c0_g1_i2	4.79555010064372
"RNA binding"	GO:0003723	2	TRINITY_DN4347_c0_g1_i1	0.470641163341691
"RNA binding"	GO:0003723	2	TRINITY_DN24885_c0_g1_i1	1.06949403191187
"RNA binding"	GO:0003723	2	TRINITY_DN15791_c0_g1_i2	-0.450445952736708
"RNA binding"	GO:0003723	2	TRINITY_DN15791_c0_g1_i1	-0.378620638406189
"RNA binding"	GO:0003723	2	TRINITY_DN3429_c0_g1_i3	0.774863192618156
"RNA binding"	GO:0003723	2	TRINITY_DN3429_c0_g1_i1	4.39512018731996
"RNA binding"	GO:0003723	2	TRINITY_DN3458_c1_g1_i1	0.127163216680572
"RNA binding"	GO:0003723	2	TRINITY_DN3467_c0_g1_i1	-1.83778196654811
"RNA binding"	GO:0003723	2	TRINITY_DN3467_c0_g1_i2	-0.329392527750625
"RNA binding"	GO:0003723	2	TRINITY_DN3448_c1_g1_i3	3.33486425241119
"RNA binding"	GO:0003723	2	TRINITY_DN3448_c1_g1_i2	0.388905683255409
"RNA binding"	GO:0003723	2	TRINITY_DN24066_c0_g1_i1	0.0276932252110791
"RNA binding"	GO:0003723	2	TRINITY_DN2546_c0_g1_i1	-0.0556303553783504
"RNA binding"	GO:0003723	2	TRINITY_DN2586_c0_g1_i2	-0.335734404400217
"RNA binding"	GO:0003723	2	TRINITY_DN2502_c0_g1_i3	0.836564419576313
"RNA binding"	GO:0003723	2	TRINITY_DN2560_c0_g1_i2	0.0776815889606884
"RNA binding"	GO:0003723	2	TRINITY_DN2511_c0_g2_i1	2.32934934365
"RNA binding"	GO:0003723	2	TRINITY_DN2511_c0_g2_i3	-0.0716251509427897
"RNA binding"	GO:0003723	2	TRINITY_DN14950_c0_g1_i2	0.573474493193239
"RNA binding"	GO:0003723	2	TRINITY_DN8399_c0_g1_i1	0.284376509974296
"RNA binding"	GO:0003723	2	TRINITY_DN8399_c0_g1_i3	-0.483350219073764
"RNA binding"	GO:0003723	2	TRINITY_DN8376_c0_g1_i2	-0.530796829064627
"RNA binding"	GO:0003723	2	TRINITY_DN22224_c0_g1_i1	0.316199840222329
"RNA binding"	GO:0003723	2	TRINITY_DN22228_c0_g1_i1	-0.294248247860703
"RNA binding"	GO:0003723	2	TRINITY_DN22247_c0_g1_i1	0.518401440760094
"RNA binding"	GO:0003723	2	TRINITY_DN13107_c2_g1_i1	-3.10918339108232
"RNA binding"	GO:0003723	2	TRINITY_DN13107_c0_g1_i1	-1.75652719527479
"RNA binding"	GO:0003723	2	TRINITY_DN13107_c0_g1_i2	0.414026900675709
"RNA binding"	GO:0003723	2	TRINITY_DN13107_c1_g1_i3	-3.45449150225813
"RNA binding"	GO:0003723	2	TRINITY_DN13107_c1_g1_i1	-2.41295366940931
"RNA binding"	GO:0003723	2	TRINITY_DN13101_c0_g1_i1	2.66231247776329
"RNA binding"	GO:0003723	2	TRINITY_DN13101_c0_g1_i2	-1.12935237307199
"RNA binding"	GO:0003723	2	TRINITY_DN13101_c1_g1_i1	-0.833385246930253
"RNA binding"	GO:0003723	2	TRINITY_DN13092_c0_g1_i2	-1.55342029222585
"RNA binding"	GO:0003723	2	TRINITY_DN7447_c0_g1_i1	0.21721361595635
"RNA binding"	GO:0003723	2	TRINITY_DN7477_c0_g1_i1	9.04224025411471
"RNA binding"	GO:0003723	2	TRINITY_DN7419_c0_g1_i2	-3.97759753773144
"RNA binding"	GO:0003723	2	TRINITY_DN7419_c0_g1_i3	4.39293140319027
"RNA binding"	GO:0003723	2	TRINITY_DN13196_c0_g1_i2	1.30371569968772
"RNA binding"	GO:0003723	2	TRINITY_DN13196_c0_g1_i1	-1.65941782427324
"RNA binding"	GO:0003723	2	TRINITY_DN13207_c0_g1_i1	-0.247808086137162
"RNA binding"	GO:0003723	2	TRINITY_DN13207_c0_g1_i2	-1.63958175491229
"RNA binding"	GO:0003723	2	TRINITY_DN13178_c0_g1_i1	5.98037278441358
"RNA binding"	GO:0003723	2	TRINITY_DN13206_c0_g1_i1	-2.70614462532016
"RNA binding"	GO:0003723	2	TRINITY_DN13193_c0_g1_i1	-1.90360893488067
"RNA binding"	GO:0003723	2	TRINITY_DN6531_c0_g1_i1	-1.02899921399185
"RNA binding"	GO:0003723	2	TRINITY_DN6531_c0_g1_i2	0.728683447505173
"RNA binding"	GO:0003723	2	TRINITY_DN12275_c1_g1_i1	0.556463167714896
"RNA binding"	GO:0003723	2	TRINITY_DN12397_c0_g1_i11	2.39872691617006
"RNA binding"	GO:0003723	2	TRINITY_DN12397_c0_g1_i10	-1.59965510409327
"RNA binding"	GO:0003723	2	TRINITY_DN12397_c0_g1_i3	-7.6119921210906
"RNA binding"	GO:0003723	2	TRINITY_DN12397_c0_g1_i4	1.13480355427183
"RNA binding"	GO:0003723	2	TRINITY_DN20583_c0_g1_i1	0.887947650268438
"RNA binding"	GO:0003723	2	TRINITY_DN3732_c0_g1_i1	0.541527025320394
"RNA binding"	GO:0003723	2	TRINITY_DN3772_c0_g1_i1	0.348936916825454
"RNA binding"	GO:0003723	2	TRINITY_DN3718_c0_g1_i5	-0.110878556624629
"RNA binding"	GO:0003723	2	TRINITY_DN2850_c0_g1_i4	-0.921850547969208
"RNA binding"	GO:0003723	2	TRINITY_DN2850_c0_g1_i3	0.445815054266526
"RNA binding"	GO:0003723	2	TRINITY_DN2850_c0_g1_i2	-0.853652637284259
"RNA binding"	GO:0003723	2	TRINITY_DN2820_c0_g1_i1	-0.362265967487123
"RNA binding"	GO:0003723	2	TRINITY_DN2820_c0_g1_i2	3.33486425241119
"RNA binding"	GO:0003723	2	TRINITY_DN1982_c0_g2_i1	1.1881889958062
"RNA binding"	GO:0003723	2	TRINITY_DN1982_c0_g2_i2	-1.01374601542943
"RNA binding"	GO:0003723	2	TRINITY_DN1937_c0_g1_i1	-0.061333735086398
"RNA binding"	GO:0003723	2	TRINITY_DN1940_c0_g1_i1	0.603920665350664
"RNA binding"	GO:0003723	2	TRINITY_DN1940_c0_g1_i3	-0.292128853552032
"RNA binding"	GO:0003723	2	TRINITY_DN1909_c0_g1_i1	-0.935179706268869
"RNA binding"	GO:0003723	2	TRINITY_DN1989_c1_g1_i4	-1.08700665747814
"RNA binding"	GO:0003723	2	TRINITY_DN1989_c1_g3_i7	-4.97184175647757
